x,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
8,-0.008208522,-0.008456857,-0.008832678,-0.009320447,-0.009855145,-0.010015288,-0.009973922,-0.009578184,-0.008852002,-0.007971963,-0.007014634,-0.005943227,-0.005062705,-0.004233531,-0.003656824,-0.003135331,-0.00269273,-0.002318903,-0.001959657,-0.001698446,-0.001421324,-0.001742912,-0.002174083,-0.002820361,-0.002364812,-0.001913831,-0.001485331,-0.001058584,-0.000653403,-0.000284554
9,-0.007712244,-0.007814498,-0.00804942,-0.008362949,-0.008694916,-0.008810178,-0.008751119,-0.008424129,-0.007850234,-0.007145273,-0.006363074,-0.005527544,-0.004815886,-0.004123923,-0.003635881,-0.003182627,-0.002780822,-0.002435412,-0.002099179,-0.001847751,-0.001598355,-0.001846128,-0.002267322,-0.002823305,-0.002421469,-0.002003766,-0.001581698,-0.001151666,-0.000728767,-0.000335247
10,-0.006946281,-0.006959309,-0.007094639,-0.007295076,-0.007509141,-0.007571294,-0.007506764,-0.007232951,-0.006784887,-0.006230972,-0.005615746,-0.004960411,-0.00439701,-0.003835427,-0.003436081,-0.0030578,-0.002701813,-0.002391164,-0.002086,-0.00185048,-0.001635481,-0.001891002,-0.002226396,-0.002772695,-0.002417542,-0.002042016,-0.00164265,-0.001224353,-0.000796504,-0.000378283
11,-0.0059298,-0.005896594,-0.005975809,-0.006109982,-0.006257787,-0.006286979,-0.006227468,-0.005999236,-0.005653016,-0.005222125,-0.00475305,-0.004243927,-0.003806999,-0.003362678,-0.003049113,-0.002746934,-0.002441087,-0.002170003,-0.001901109,-0.001687035,-0.001508896,-0.001806651,-0.002160554,-0.002566328,-0.002343678,-0.002013945,-0.001648793,-0.00125811,-0.000842039,-0.000410318
12,-0.00471976,-0.004673761,-0.004733907,-0.004841213,-0.004960497,-0.004980914,-0.004935716,-0.004749073,-0.004483841,-0.004151713,-0.003802134,-0.003413038,-0.003081536,-0.002734903,-0.002498921,-0.002268377,-0.002013349,-0.001785048,-0.001554644,-0.00136567,-0.00122421,-0.001595219,-0.001997156,-0.002416007,-0.002111132,-0.001918429,-0.001591461,-0.001238453,-0.000851885,-0.000423641
13,-0.003392411,-0.00335882,-0.003427436,-0.003536971,-0.003657685,-0.003688898,-0.00366569,-0.003517749,-0.003316097,-0.003062388,-0.002808772,-0.002513789,-0.002268347,-0.001999382,-0.001828082,-0.001659095,-0.001451696,-0.001265994,-0.001074403,-0.000911792,-0.00080299,-0.001281763,-0.001756647,-0.002219931,-0.001938902,-0.001658735,-0.001476582,-0.001163009,-0.000816697,-0.000410835
14,-0.002046123,-0.002040166,-0.002134721,-0.002264862,-0.002405828,-0.002461526,-0.002464326,-0.002351889,-0.002198998,-0.002007035,-0.001829077,-0.001606292,-0.001427744,-0.001217583,-0.001098177,-0.000977463,-0.00081073,-0.000663683,-0.000508284,-0.000372219,-0.000288121,-0.000900311,-0.001483154,-0.002012017,-0.001741098,-0.001482649,-0.001186918,-0.001045122,-0.000740184,-0.00036958
15,-0.000786012,-0.000813282,-0.000941378,-0.001100474,-0.001270473,-0.00135673,-0.001386119,-0.001304503,-0.00118766,-0.00104327,-0.000923686,-0.000755721,-0.000627927,-0.000459748,-0.000378971,-0.000294817,-0.000161181,-4.47327E-05,7.95355E-05,0.0001909,0.000258902,-0.000496626,-0.00121265,-0.001847758,-0.001554095,-0.001303622,-0.001026143,-0.000733347,-0.00063942,-0.000308125
16,0.000296419,0.000236739,7.45689E-05,-0.000114911,-0.000315592,-0.000433291,-0.000487753,-0.000431785,-0.000340337,-0.000231851,-0.000155681,-2.89101E-05,6.1061E-05,0.000200658,0.000253184,0.000313964,0.000420462,0.000513335,0.000614964,0.000704589,0.000764141,-0.000129238,-0.000987796,-0.001758559,-0.001435169,-0.001154911,-0.0008859,-0.000610165,-0.000318641,-0.000240992
17,0.001131045,0.001042247,0.000848989,0.000631134,0.000401823,0.000254893,0.000177714,0.000212662,0.000286714,0.000368812,0.000414042,0.000510476,0.000573138,0.000693737,0.000726071,0.000772246,0.000861427,0.000936211,0.001020075,0.001094171,0.001150147,0.000142664,-0.000854566,-0.001772057,-0.001410247,-0.001094984,-0.000794703,-0.000527006,-0.000254203,6.41548E-05
