x,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
3,-0.051691292,-0.051428874,-0.052742655,-0.049596104,-0.048192021,-0.048077793,-0.047604906,-0.048058365,-0.048184562,-0.046639386,-0.0456074,-0.043857291,-0.041623209,-0.037852083,-0.035341713,-0.032874878,-0.030261034,-0.027459289,-0.024881417,-0.022521965,-0.020359476,-0.018243697,-0.016299241,-0.014655552,-0.013158859,-0.011827731,-0.010517371,-0.009132011,-0.007491697,-0.010951159
4,-0.030265949,-0.030336374,-0.031067767,-0.028958075,-0.02808458,-0.028053198,-0.027795631,-0.02830688,-0.028417099,-0.027615379,-0.027046684,-0.026120285,-0.024722008,-0.022434288,-0.020950614,-0.019540369,-0.018006852,-0.016291539,-0.014760799,-0.013344225,-0.012056973,-0.010737588,-0.009535461,-0.008501053,-0.007542157,-0.006673454,-0.005804348,-0.004891701,-0.003835605,-0.006149118
5,-0.018604962,-0.018736715,-0.019256837,-0.017638545,-0.017004991,-0.017022845,-0.016894311,-0.01742188,-0.017607528,-0.017174324,-0.016903527,-0.016408217,-0.01551568,-0.01399569,-0.013099901,-0.012274155,-0.011340181,-0.010245074,-0.009282712,-0.008393759,-0.007585444,-0.006709264,-0.005892559,-0.005205208,-0.004545896,-0.003938443,-0.003322756,-0.002670505,-0.001933738,-0.003471387
6,-0.01143082,-0.011568849,-0.011983805,-0.010687598,-0.010201827,-0.01025216,-0.010201396,-0.010716805,-0.010954881,-0.010728927,-0.010647326,-0.010402406,-0.009832721,-0.00878289,-0.008245511,-0.00777132,-0.007206513,-0.006495468,-0.005886114,-0.005321524,-0.004809008,-0.004205249,-0.003633207,-0.003126322,-0.002677696,-0.002234445,-0.001778634,-0.001293385,-0.000741914,-0.001864114
7,-0.007555204,-0.007696684,-0.008035704,-0.006978923,-0.006611582,-0.006682486,-0.006675883,-0.007153577,-0.007395939,-0.007277679,-0.007277246,-0.007156845,-0.006760133,-0.005978946,-0.00562645,-0.005329535,-0.004949452,-0.004447727,-0.004021725,-0.003627936,-0.003269873,-0.002806928,-0.002364477,-0.001964534,-0.001583912,-0.001264792,-0.000898839,-0.000511141,-7.6568E-05,-0.000971045
8,-0.005118291,-0.005246836,-0.005530533,-0.004657627,-0.004387653,-0.004486001,-0.004515409,-0.00495888,-0.005199802,-0.005148838,-0.005195227,-0.00514867,-0.004865161,-0.004264333,-0.004023678,-0.003834923,-0.003565479,-0.003193565,-0.002880245,-0.002589477,-0.002325076,-0.001946002,-0.001578073,-0.001241403,-0.000918637,-0.000611603,-0.000344026,-1.56721E-05,0.000344973,-0.00037795
9,-0.003287252,-0.003382029,-0.003621109,-0.002899995,-0.002713657,-0.002842429,-0.002910536,-0.00332251,-0.003567598,-0.003562241,-0.003644706,-0.003645274,-0.003451082,-0.002984745,-0.002824481,-0.00271322,-0.002524461,-0.00224292,-0.002011325,-0.001793578,-0.001596363,-0.001274169,-0.000958522,-0.00066536,-0.000381979,-0.000110326,0.000172197,0.00040529,0.000716377,0.00010307
10,-0.001936461,-0.001996921,-0.002189899,-0.001597187,-0.001487684,-0.00164855,-0.001754516,-0.002140928,-0.002389256,-0.002416103,-0.002521064,-0.00255108,-0.002422851,-0.002059064,-0.001952464,-0.001891267,-0.001756585,-0.001535165,-0.001356866,-0.001187342,-0.001034188,-0.000747868,-0.000463095,-0.000197905,6.20173E-05,0.000311709,0.000571871,0.000844623,0.001055326,0.000515407
11,-0.000847907,-0.000912178,-0.001048299,-0.000565503,-0.000523189,-0.00071371,-0.000858576,-0.001231037,-0.001484665,-0.001544459,-0.001663847,-0.001717725,-0.001636686,-0.001356359,-0.001287781,-0.001261286,-0.001163439,-0.00098508,-0.000844154,-0.000708641,-0.000585384,-0.000321375,-5.58941E-05,0.000194356,0.000439121,0.000677206,0.000924116,0.001182353,0.001451768,0.000877013
12,0.000153039,3.29701E-05,-6.48012E-05,0.000336217,0.000318068,0.000103759,-7.83434E-05,-0.000456579,-0.000721099,-0.00082419,-0.000959667,-0.001039354,-0.000992402,-0.000780357,-0.000741751,-0.000744066,-0.000674384,-0.000529442,-0.000417708,-0.000308957,-0.000209152,4.38046E-05,0.000297125,0.000538244,0.000776465,0.00100714,0.001248467,0.001498226,0.001756759,0.001263346
13,0.001044574,0.000853394,0.000757045,0.00109234,0.001030024,0.000790289,0.000579765,0.000175893,-0.000105663,-0.00025829,-0.000415829,-0.000526255,-0.000496962,-0.000334465,-0.00031773,-0.000342062,-0.000292959,-0.000171527,-8.06343E-05,9.39609E-06,9.20293E-05,0.000341868,0.000593344,0.000831488,0.001068015,0.001298651,0.001538298,0.00178762,0.002040828,0.001559984
14,0.001777464,0.001528217,0.001369968,0.001661073,0.001633873,0.001373671,0.001132931,0.000674366,0.000344171,0.000159988,-4.23311E-05,-0.000174638,-0.000144222,-9.80086E-06,-1.0787E-05,-5.30081E-05,-1.86114E-05,8.56954E-05,0.000162733,0.000240462,0.00031162,0.000577718,0.000819642,0.001063836,0.001304104,0.001537699,0.00178302,0.002035642,0.002290721,0.001815031
15,0.002298067,0.002021853,0.001711216,0.001965799,0.00210899,0.001898456,0.001633425,0.001079682,0.000640277,0.000440609,0.000180438,3.51865E-05,9.81563E-05,0.000230706,0.000213948,0.000153682,0.000175079,0.000265029,0.000329564,0.000397933,0.000460112,0.000728434,0.001007275,0.001229887,0.001480572,0.001719926,0.001972552,0.002234923,0.002493837,0.002010936
16,0.002639025,0.002326915,0.001801073,0.001985891,0.002420499,0.002377014,0.002096341,0.001426599,0.000813571,0.000587035,0.000280083,0.000115033,0.00024512,0.000400953,0.000367833,0.000288883,0.000296691,0.000372447,0.000424873,0.000483778,0.000537665,0.00080682,0.001091803,0.001370285,0.001585325,0.001835647,0.002098171,0.002371895,0.00263944,0.002149304
17,0.002855451,0.002463804,0.001644708,0.001729869,0.002525732,0.002751334,0.002473217,0.00168344,0.00086541,0.000592952,0.000245813,6.07149E-05,0.000281067,0.000478731,0.000432085,0.000336376,0.000332344,0.000397437,0.000438333,0.000490171,0.000536544,0.000806938,0.001097282,0.001383856,0.001675656,0.00187271,0.002150361,0.002438209,0.002716689,0.002204438
18,0.002988335,0.00253396,0.001338744,0.001256812,0.002429518,0.002979099,0.002738129,0.001848634,0.000817336,0.000491643,0.000100695,-0.00011154,0.000210041,0.000462352,0.000405981,0.000297459,0.0002865,0.000343338,0.000377761,0.000425384,0.000467588,0.000741179,0.001037707,0.001332023,0.001635439,0.001930002,0.002139803,0.002448072,0.002738428,0.002204728
19,0.003009831,0.002543132,0.000889027,0.000583614,0.002221915,0.00310621,0.002920794,0.001937963,0.000675093,0.000337094,-0.000123337,-0.000346772,9.66802E-05,0.000404111,0.000339793,0.000219512,0.00020311,0.000253153,0.000280913,0.00032557,0.00036391,0.000640362,0.000943525,0.001243882,0.001556206,0.001861114,0.002194529,0.002417576,0.002725514,0.002165627
20,0.002635264,0.002245217,7.53485E-05,-0.000509672,0.001723717,0.003042608,0.002921561,0.001826894,0.000293311,-2.20661E-05,-0.000532504,-0.000750136,-0.000126647,0.00026215,0.00019942,7.4168E-05,6.09221E-05,0.000112542,0.000140332,0.000189172,0.000229551,0.000513402,0.000825622,0.001135439,0.001458077,0.001772144,0.002122027,0.002498661,0.002695775,0.002091559
21,0.001838196,0.001603043,-0.001025061,-0.001940825,0.000917233,0.002786856,0.00272116,0.001520476,-0.000307709,-0.000612738,-0.001104757,-0.001325422,-0.00047955,2.64977E-05,-2.45464E-05,-0.000144373,-0.000144702,-8.16862E-05,-4.4015E-05,1.7308E-05,6.80296E-05,0.000367877,0.000694398,0.001016696,0.001353131,0.001678583,0.002044772,0.002445407,0.002817889,0.002009031
22,0.000900862,0.000804834,-0.002144495,-0.003345111,2.73651E-05,0.002445889,0.002407501,0.001126495,-0.000950123,-0.001278302,-0.001697971,-0.001929464,-0.000876536,-0.000247862,-0.000281173,-0.000389992,-0.000372956,-0.000291709,-0.000240724,-0.000162412,-9.75551E-05,0.00021849,0.000563112,0.000898971,0.001249604,0.001587527,0.001969304,0.002390696,0.002783249,0.002016114
23,0.000182751,0.000189983,-0.00290508,-0.00431321,-0.000691172,0.002147873,0.002123777,0.00080823,-0.001408833,-0.001802903,-0.002128892,-0.002395117,-0.001210041,-0.000484309,-0.000501299,-0.000599665,-0.000566585,-0.000469465,-0.000404332,-0.0003102,-0.000232512,0.000104385,0.000462535,0.0008121,0.001175912,0.001524084,0.001920786,0.002360898,0.002767012,0.001963391
24,-0.000175145,-0.00011993,-0.003221899,-0.00471374,-0.001061984,0.001939995,0.001926908,0.000618007,-0.001630852,-0.002072172,-0.002345292,-0.002640416,-0.001415148,-0.000646149,-0.000650979,-0.000742732,-0.000698534,-0.000590303,-0.000516384,-0.000410002,-0.000323402,4.23952E-05,0.000398888,0.000755831,0.001131604,0.001487855,0.001895523,0.00235128,0.002768044,0.001939887
25,-0.000305757,-0.00025713,-0.003344769,-0.004803865,-0.001170464,0.001818423,0.001812619,0.000513298,-0.001718908,-0.002164432,-0.002433166,-0.002729543,-0.001506517,-0.000730293,-0.000725609,-0.000814073,-0.000761692,-0.00064598,-0.000566481,-0.000451081,-0.000358495,2.13605E-05,0.000420194,0.000751949,0.001134793,0.001498848,0.001915549,0.002383656,0.002808154,0.001959486
26,-0.00037668,-0.000331704,-0.003414668,-0.004835404,-0.001220074,0.00174535,0.001745023,0.000456743,-0.001751997,-0.002198405,-0.002464894,-0.002763746,-0.001547979,-0.000765401,-0.0007538,-0.000840066,-0.00078157,-0.000660566,-0.000576924,-0.000454167,-0.000357194,3.31704E-05,0.000443502,0.00083255,0.001172262,0.001539816,0.001966443,0.002445185,0.00287457,0.002010072
27,-0.000382633,-0.000328565,-0.003405089,-0.004796652,-0.001195784,0.001738365,0.001740297,0.000461471,-0.001720597,-0.002163432,-0.002428069,-0.002730403,-0.001528055,-0.000743016,-0.000726953,-0.000814765,-0.000753374,-0.000629954,-0.00054533,-0.00041768,-0.000319061,7.88862E-05,0.000495932,0.000892273,0.001311258,0.00161098,0.002042436,0.002533071,0.002965826,0.002091742
28,-0.000345731,-0.000270053,-0.003326516,-0.004687309,-0.001105119,0.001795704,0.001790914,0.000519649,-0.001636687,-0.002073565,-0.002334279,-0.00263749,-0.001453233,-0.0006693,-0.000651947,-0.000744194,-0.000683027,-0.000560369,-0.000477572,-0.000348212,-0.000250068,0.000153262,0.000574261,0.000973213,0.001401097,0.001798962,0.002142126,0.002638961,0.003076004,0.002195322
29,-0.000319066,-0.000205066,-0.003228217,-0.004561798,-0.001017612,0.001850536,0.001831518,0.000576713,-0.001555349,-0.001985788,-0.002240544,-0.002537894,-0.001383411,-0.000600572,-0.000581151,-0.000676369,-0.000614925,-0.000491316,-0.000409356,-0.000277882,-0.000180047,0.000228937,0.000654683,0.001055961,0.001490297,0.001896024,0.002364054,0.002751347,0.003188991,0.002296163
30,-0.000178775,-3.03034E-05,-0.00299512,-0.004312382,-0.00084555,0.001971835,0.001936411,0.00070986,-0.001387761,-0.00181882,-0.002070396,-0.002363352,-0.00125661,-0.000491161,-0.000472351,-0.000573929,-0.000514771,-0.000393283,-0.00031417,-0.000182365,-8.72905E-05,0.000323427,0.000752214,0.001154782,0.001593968,0.002003163,0.002481268,0.003021131,0.003316668,0.002425762
31,-1.74195E-05,0.000135817,-0.00274401,-0.004048299,-0.000690922,0.002050775,0.002001233,0.000808673,-0.001237073,-0.001669851,-0.001919663,-0.002209901,-0.001154068,-0.000419644,-0.000398925,-0.000503822,-0.000444649,-0.000322611,-0.000244041,-0.000110818,-1.57204E-05,0.000400312,0.000830902,0.001236509,0.001681848,0.002095591,0.002581227,0.003133825,0.003604504,0.002517851
32,0.000214617,0.000346605,-0.002436248,-0.003721091,-0.000484107,0.002168773,0.002109363,0.000944607,-0.001042598,-0.001478958,-0.001726497,-0.00202059,-0.001012422,-0.000315398,-0.000292576,-0.000400181,-0.00034105,-0.000217432,-0.000139317,-3.89604E-06,9.04337E-05,0.000508226,0.000943589,0.001348944,0.001800594,0.002219348,0.002711716,0.003273891,0.003752396,0.002764436
33,0.000433029,0.000522297,-0.00216163,-0.003406493,-0.000278424,0.002282964,0.002220213,0.001067412,-0.000861933,-0.00130609,-0.001548994,-0.001850717,-0.000878538,-0.000212358,-0.000187169,-0.000297974,-0.000238307,-0.000114153,-3.5323E-05,0.000101763,0.000195251,0.000619991,0.001054478,0.001463197,0.00191812,0.002340989,0.00284152,0.003412399,0.00389475,0.002886128
34,0.000475128,0.000526188,-0.002078232,-0.003252348,-0.000208594,0.002273922,0.002210546,0.001060021,-0.000822631,-0.001269229,-0.001510565,-0.00181223,-0.000863546,-0.00020835,-0.00017689,-0.000285617,-0.000221816,-9.21275E-05,-8.99427E-06,0.000133877,0.000230458,0.000672989,0.001096931,0.001506103,0.001969772,0.002396287,0.002905803,0.003487994,0.003975346,0.002957497
35,0.000573136,0.000603213,-0.001945952,-0.003037254,-6.04317E-05,0.002352254,0.002287719,0.001136115,-0.000716506,-0.001163511,-0.001411025,-0.001712456,-0.000786166,-0.000131123,-9.53138E-05,-0.00020582,-0.000139556,-8.05893E-06,7.7493E-05,0.000223832,0.000320104,0.000770882,0.001227414,0.001602381,0.002068668,0.002500005,0.003014891,0.003606892,0.004098307,0.00307215
36,0.000604185,0.000618746,-0.00187987,-0.002888669,3.21102E-05,0.00237835,0.002313169,0.001160765,-0.000663272,-0.001109108,-0.00136216,-0.001663361,-0.000752936,-9.39702E-05,-5.35353E-05,-0.000163942,-9.57332E-05,3.95585E-05,0.000127761,0.000278757,0.000376095,0.000825195,0.001287608,0.00171474,0.002130598,0.002561857,0.003085554,0.003685613,0.004180677,0.003143439
37,0.000606961,0.000610521,-0.001841368,-0.002770125,0.000100856,0.002384689,0.00231729,0.001163751,-0.000632904,-0.001075643,-0.001333156,-0.001633103,-0.000734045,-6.73541E-05,-2.07594E-05,-0.000130174,-5.79052E-05,8.20665E-05,0.000174722,0.00033134,0.000431147,0.000884128,0.00134291,0.001774931,0.002269107,0.002626016,0.003152557,0.003763942,0.004261409,0.00321367
38,0.000675691,0.000671195,-0.001735944,-0.002591547,0.000233108,0.002457984,0.002386788,0.001230535,-0.000541589,-0.000981995,-0.001244227,-0.001545607,-0.000657852,1.64952E-05,6.84294E-05,-4.18583E-05,3.19577E-05,0.000176566,0.000271754,0.000433112,0.000533362,0.000989445,0.001448194,0.001872376,0.002374936,0.002829613,0.003260035,0.003875466,0.004377562,0.003328869
39,0.000689389,0.000677963,-0.001687148,-0.002477201,0.000303599,0.002474811,0.002402132,0.001244482,-0.000504725,-0.000940126,-0.001205391,-0.001506089,-0.000629034,5.5446E-05,0.000114645,6.73292E-06,8.29601E-05,0.000232882,0.000334003,0.000500307,0.000603032,0.001059778,0.001519224,0.001942386,0.002440778,0.002901834,0.003457615,0.003954613,0.004456144,0.00339514
40,0.000750635,0.000730444,-0.001594209,-0.002326275,0.000411653,0.002534677,0.002460357,0.00130192,-0.000427935,-0.00085958,-0.001128511,-0.001428057,-0.000563046,0.000129136,0.000194751,8.78625E-05,0.000166471,0.000320012,0.000424552,0.000596321,0.000699555,0.001159113,0.001616106,0.002037061,0.002537398,0.002990429,0.003554524,0.004204785,0.004555734,0.003501357
41,0.00077121,0.000739137,-0.001547213,-0.002224795,0.000471788,0.002552291,0.002478659,0.001319149,-0.000392464,-0.000821902,-0.001092882,-0.001390065,-0.00053269,0.000169148,0.00024457,0.000141725,0.000225059,0.000386274,0.000496316,0.000673202,0.000780019,0.001249293,0.001706996,0.002125533,0.002628788,0.003081692,0.003640672,0.004302096,0.004831126,0.003572925
42,0.001011648,0.000966325,-0.001282188,-0.001903706,0.000754222,0.002794432,0.002719204,0.00155274,-0.000145365,-0.000578913,-0.000859779,-0.001160562,-0.000314061,0.000388569,0.000465048,0.000360164,0.000440259,0.000602509,0.000711878,0.000887519,0.000990107,0.001461415,0.001923452,0.002336217,0.002836296,0.003285874,0.003843295,0.004499359,0.005033636,0.003904945
43,0.001277174,0.001215612,-0.000995033,-0.001553644,0.001068218,0.003070548,0.00299699,0.001819726,0.000132728,-0.000305559,-0.000597135,-0.000903053,-6.18517E-05,0.000644943,0.00072344,0.000614747,0.000692804,0.00085654,0.000965731,0.001139109,0.00123612,0.001714752,0.002174892,0.002591567,0.00308995,0.003532495,0.004087687,0.004743301,0.005268927,0.004120302
44,0.001515562,0.001434693,-0.000739193,-0.00122476,0.001368174,0.003332057,0.003260338,0.002067652,0.000390195,-5.56454E-05,-0.000357152,-0.000673327,0.000167811,0.000880372,0.0009587,0.000847862,0.000923039,0.001088444,0.001199338,0.001371179,0.001463868,0.001955745,0.002404266,0.002819275,0.003325358,0.003764352,0.0043148,0.004971429,0.005493405,0.00437667
45,0.002018791,0.00191528,-0.00022127,-0.000639207,0.001931433,0.003854239,0.003783224,0.002569948,0.000896779,0.000438682,0.000123338,-0.000211919,0.000624374,0.001340984,0.001412236,0.001288903,0.001354492,0.001513303,0.001618571,0.001782228,0.0018628,0.002354986,0.002829545,0.003208082,0.003713431,0.004152592,0.004698442,0.005349421,0.005866833,0.004755336
46,0.002383485,0.002262539,0.000158582,-0.000184104,0.00235431,0.004235182,0.004165098,0.002931729,0.001264689,0.000797307,0.000470912,0.000119213,0.000951397,0.001679958,0.001748114,0.001617595,0.001676259,0.001834444,0.001938536,0.002099489,0.00217296,0.00265862,0.003135244,0.00356758,0.0040228,0.004461054,0.005012991,0.005665245,0.006175558,0.005069242
