x,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
6,-0.004060751,-0.004142875,-0.004221373,-0.004315195,-0.004444745,-0.004600778,-0.004784895,-0.004998353,-0.00526927,-0.005557785,-0.005912016,-0.006372221,-0.006748334,-0.006956436,-0.006874558,-0.006302767,-0.005413711,-0.004466939,-0.003571483,-0.002922502,-0.002537385,-0.00193662,-0.001498637,-0.001171299,-0.000892671,-0.000634265,-0.000741738,-0.005065821,-0.008389595,-0.010949684
7,-0.003107874,-0.003168039,-0.00322177,-0.003282178,-0.003363711,-0.003466993,-0.003605366,-0.003772316,-0.003948739,-0.004181109,-0.004455308,-0.004777391,-0.005137948,-0.005448663,-0.00553205,-0.005225434,-0.004580729,-0.003765573,-0.002981764,-0.002391209,-0.00203303,-0.001359743,-0.000931865,-0.000550714,-0.000240334,5.18959E-05,-0.000124184,-0.00022303,-0.004850485,-0.008416698
8,-0.002106379,-0.002147197,-0.002177839,-0.00221146,-0.002256784,-0.002309184,-0.002390344,-0.002508419,-0.00263511,-0.002767299,-0.002982085,-0.003218714,-0.003432875,-0.00372789,-0.003923798,-0.003798508,-0.003439963,-0.002886536,-0.002242712,-0.001768898,-0.00147072,-0.000840521,-0.000257227,5.31319E-05,0.000419602,0.000743399,0.000494658,0.000322907,0.000199125,-0.004749378
9,-0.001058881,-0.001080689,-0.001090983,-0.001099912,-0.001116349,-0.001130649,-0.001157132,-0.001214335,-0.001288888,-0.001369045,-0.001477272,-0.001650777,-0.001774792,-0.001913968,-0.002094296,-0.002091212,-0.001926998,-0.001678522,-0.001313025,-0.000986765,-0.000811461,-0.000272166,0.000266142,0.00081874,0.001051047,0.001433122,0.001113554,0.000866085,0.000665809,0.000511679
10,6.46678E-05,3.25159E-05,4.22428E-05,5.49946E-05,6.5098E-05,8.11137E-05,9.53978E-05,9.62089E-05,8.6504E-05,6.11289E-05,7.89904E-06,-5.22278E-05,-0.000109711,-0.000153302,-0.000168252,-0.000149733,-0.000116057,-7.41449E-05,-3.26662E-05,-1.48812E-06,1.78067E-05,0.000389591,0.000829621,0.001334321,0.001898468,0.002082196,0.00173382,0.001413433,0.001135055,0.000901562
11,8.17205E-05,5.17393E-05,6.23588E-05,7.83052E-05,8.96014E-05,0.000104242,0.000119612,0.000121831,0.000108534,8.1147E-05,2.51866E-05,-3.81267E-05,-9.75128E-05,-0.00014253,-0.000157384,-0.000138672,-0.000102906,-5.91308E-05,-1.69496E-05,1.37E-05,3.34989E-05,0.003792403,0.004275958,0.004853123,0.005518357,0.006248455,0.005023082,0.004638855,0.004297196,0.004012108
12,9.80295E-05,6.99994E-05,8.28235E-05,9.97205E-05,0.000114403,0.000130296,0.000144213,0.000147613,0.000135834,0.000104634,4.65395E-05,-1.96666E-05,-8.2447E-05,-0.000129496,-0.000145897,-0.000127128,-9.11839E-05,-4.52043E-05,-1.04851E-06,3.03573E-05,4.96083E-05,0.003413375,0.007456375,0.008047593,0.008766551,0.009597066,0.009461481,0.007781578,0.007364371,0.006997681
13,0.000114289,8.74417E-05,0.000102266,0.000121509,0.000137198,0.000156681,0.000171941,0.000173814,0.00016331,0.000133724,7.15752E-05,3.10063E-06,-6.2767E-05,-0.000113436,-0.000132021,-0.000114929,-7.89429E-05,-3.27844E-05,1.371E-05,4.72204E-05,6.7283E-05,0.003110728,0.006705538,0.011043003,0.011747837,0.012614574,0.01261683,0.012548253,0.01043236,0.009978535
14,0.000130872,0.000104801,0.000120827,0.000142201,0.000160391,0.000180938,0.000200025,0.000203343,0.000191231,0.000162993,0.000102556,2.97699E-05,-3.85213E-05,-9.24856E-05,-0.000114939,-0.000100194,-6.60017E-05,-1.9805E-05,2.68779E-05,6.28776E-05,8.51819E-05,0.002863511,0.00609657,0.009931948,0.014584777,0.015410003,0.015497951,0.015569745,0.015567239,0.013021421
15,0.000147982,0.000122491,0.000139303,0.000161961,0.000182437,0.000205654,0.000225873,0.000233283,0.000222711,0.000192746,0.00013374,6.27632E-05,-1.01272E-05,-6.66868E-05,-9.26651E-05,-8.20485E-05,-5.03611E-05,-6.07285E-06,4.06514E-05,7.68578E-05,0.000101812,0.002666756,0.005604001,0.00903538,0.013131121,0.018122047,0.018230897,0.018381122,0.018523465,0.018581786
16,0.00013508,0.000108955,0.000125258,0.000147257,0.000166719,0.00018818,0.000206325,0.000212866,0.000199133,0.000167988,0.000110352,3.82872E-05,-3.59985E-05,-8.89483E-05,-0.000112897,-9.95305E-05,-6.46268E-05,-1.83955E-05,2.98085E-05,6.59661E-05,9.07464E-05,0.002474956,0.005173663,0.008276096,0.011925862,0.016302235,0.012861673,0.012811224,0.012767237,0.012689417
17,0.000121636,9.5238E-05,0.000110858,0.000132325,0.000151107,0.000171515,0.000187789,0.000192153,0.000177491,0.000142978,8.40912E-05,1.34788E-05,-6.19793E-05,-0.000116426,-0.000136549,-0.00012103,-8.32052E-05,-3.35504E-05,1.67249E-05,5.44617E-05,7.91981E-05,0.002659724,0.004830551,0.007672695,0.010961088,0.014847292,0.011656776,0.007897988,0.007697367,0.007463566
18,0.00010698,8.09201E-05,9.62576E-05,0.000117004,0.000135241,0.00015495,0.000170099,0.000172495,0.00015551,0.000120006,5.75395E-05,-1.4408E-05,-8.83348E-05,-0.000144038,-0.000165762,-0.000146176,-0.00010606,-5.32918E-05,6.29771E-07,4.05754E-05,6.69953E-05,0.002434266,0.005238815,0.007202148,0.010207545,0.013698748,0.01071749,0.007274112,0.003189974,0.002840936
19,0.000132016,6.52956E-05,8.1015E-05,0.000101466,0.000118959,0.000138119,0.000152516,0.000153741,0.000134643,9.66553E-05,3.31376E-05,-4.26257E-05,-0.000117984,-0.000172069,-0.000195135,-0.000177244,-0.000132797,-7.7583E-05,-2.03423E-05,2.34857E-05,5.22584E-05,0.002248152,0.004826094,0.007866237,0.009632353,0.012816706,0.010025108,0.006841019,0.00313719,-0.001287071
20,0.000121492,9.19368E-05,6.43788E-05,8.5243E-05,0.000102447,0.000120859,0.00013466,0.000135111,0.000114733,7.44734E-05,8.30761E-06,-6.85827E-05,-0.000148017,-0.00020363,-0.000224975,-0.000208503,-0.000165846,-0.000106014,-4.61588E-05,1.20579E-06,3.41092E-05,0.002087558,0.004474213,0.007273808,0.010571962,0.012144112,0.009523509,0.006564846,0.003170001,-0.000809365
21,0.000121713,9.20877E-05,6.44298E-05,8.52533E-05,0.000102439,0.000120878,0.000134694,0.000135187,0.00011483,7.45644E-05,8.38941E-06,-6.85091E-05,-0.000147963,-0.000203602,-0.000224971,-0.000208516,-0.000165868,-0.000106033,-4.61714E-05,1.2021E-06,3.41135E-05,0.001971423,0.004189912,0.00677556,0.009818604,0.013394123,0.009192996,0.006430736,0.003297853,-0.000323854
