x,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2,-0.004004503,-0.003549644,-0.003658568,-0.003850819,-0.004063055,-0.004338618,-0.004663373,-0.005014332,-0.005356423,-0.005706122,0.002831463,0.002324644,0.001983665,0.001472145,0.00060436,0.000266084,-0.000117625,-0.000326508,-0.000231892,0.000130476,0.000745019,0.001876177,0.002861704,0.003618247,0.004162348,0.004551349,0.004702611,0.004616648,0.004363438,0.003773556
3,3.27548E-05,2.08955E-05,0.00031511,0.000250098,0.000137859,-2.09248E-05,-0.000221522,-0.000447032,-0.000678134,-0.000897723,0.001535907,0.001271627,0.001071332,0.000772247,0.000287484,4.92966E-05,-0.000183121,-0.00027352,-0.000198339,0.000120269,0.000689524,0.001518981,0.002385333,0.00304894,0.003537099,0.003892251,0.00409882,0.004144119,0.004069963,0.003749812
4,0.001437557,0.001454697,0.001461504,0.001678331,0.001622122,0.001530959,0.001405603,0.001257953,0.001095955,0.000956439,0.000533354,0.000425264,0.000343777,0.000202622,-6.70914E-05,-0.000155451,-0.000279776,-0.000263325,-0.000202222,7.68871E-05,0.00055046,0.001216753,0.001815637,0.002513265,0.002938796,0.00323552,0.003454929,0.003573234,0.003627051,0.003538412
5,0.002158102,0.002184249,0.002204433,0.002233774,0.002351051,0.002296751,0.002215028,0.002114197,0.001994093,0.001901501,-0.000154335,-0.00015965,-0.000156867,-0.000187623,-0.000317998,-0.000285673,-0.0003353,-0.00024082,-0.000191837,5.1373E-05,0.000428611,0.000966415,0.001433836,0.001871145,0.002418907,0.002651273,0.002856115,0.002998769,0.003120685,0.00320206
6,0.002373026,0.00239708,0.002416788,0.002452851,0.002434754,0.002503312,0.002443489,0.00236803,0.002271814,0.002203626,-0.000513489,-0.000456404,-0.000402663,-0.000365014,-0.00040577,-0.00029761,-0.000301845,-0.000161817,-0.000123917,8.51421E-05,0.000381749,0.000811096,0.00116982,0.001532073,0.00177176,0.002199428,0.002378373,0.002515517,0.002655642,0.002834215
7,0.002351117,0.00236861,0.002382109,0.002413305,0.002396225,0.002363632,0.002397496,0.002334272,0.002251704,0.002195077,-0.000553311,-0.000467933,-0.000390966,-0.000320335,-0.000313152,-0.000169768,-0.000152545,3.61805E-06,3.14739E-05,0.000207898,0.000440048,0.000783541,0.001056617,0.001353549,0.001541281,0.001601052,0.00207821,0.002197915,0.002327844,0.00253877
8,0.0023918,0.002402691,0.002409209,0.002431727,0.002412209,0.00238033,0.002332381,0.002343383,0.002269501,0.002218302,-0.000317134,-0.00022921,-0.000150937,-7.43931E-05,-5.00965E-05,9.58696E-05,0.000117352,0.000267479,0.000286638,0.000432482,0.00061584,0.000894056,0.001106485,0.001348081,0.00149615,0.00152412,0.001582121,0.002080448,0.002191461,0.002392322
9,0.002480317,0.002486175,0.002486794,0.002500445,0.002477799,0.002444791,0.002397313,0.002341744,0.002332031,0.00228356,9.89096E-05,0.00017461,0.000240969,0.000307004,0.000330093,0.000458803,0.000475029,0.000606048,0.000618561,0.000737395,0.000885438,0.001115727,0.00128851,0.001488268,0.001607746,0.001620082,0.001658975,0.001670794,0.002235925,0.002409235
10,0.00261452,0.002617305,0.00261387,0.002620291,0.00259521,0.002561048,0.002513263,0.002458807,0.002395203,0.0023997,0.000604018,0.000661418,0.000710718,0.000759303,0.000772108,0.000875582,0.000882915,0.000989775,0.000997464,0.00109438,0.001217554,0.001414096,0.001562531,0.001732416,0.001834364,0.001842135,0.001869562,0.001869458,0.001873755,0.002566148
11,0.002786661,0.002788244,0.002782391,0.002783683,0.002757002,0.002722145,0.002674093,0.002620156,0.002559961,0.002514559,0.001112568,0.001152345,0.001185303,0.001216825,0.001217646,0.001296863,0.001295765,0.001379933,0.00138394,0.001464307,0.001570744,0.001745184,0.001878855,0.00202843,0.002120526,0.002130785,0.002152387,0.002147098,0.002142551,0.00218181
12,0.002951996,0.002996901,0.002990171,0.002988194,0.002960584,0.002925326,0.002877176,0.002823493,0.002765431,0.002721146,0.00156973,0.001595548,0.001615875,0.001634187,0.001624994,0.001685441,0.00167823,0.001744571,0.001745659,0.001814265,0.001909879,0.002072641,0.002198898,0.002335714,0.002422737,0.002438188,0.002459146,0.002453323,0.002446597,0.00246938
13,0.003153888,0.003155947,0.003191417,0.003187804,0.003159408,0.003123697,0.003075238,0.003021421,0.002964241,0.002920234,0.001950619,0.001966725,0.001978646,0.001988099,0.001971421,0.002019737,0.002009105,0.002063617,0.002062564,0.002123391,0.002212111,0.002311702,0.002497095,0.002627773,0.002712798,0.002733581,0.002756958,0.002754625,0.002750189,0.002767006
14,0.00335177,0.003354482,0.003348157,0.003386346,0.003357415,0.003320969,0.003271899,0.003217385,0.003159946,0.00311551,0.00222979,0.002244639,0.002252491,0.0022562,0.002235342,0.002277333,0.002265737,0.002314915,0.002312872,0.002369838,0.002454589,0.002551667,0.002617469,0.00287899,0.002964783,0.002990033,0.003017368,0.003020787,0.003022538,0.003041833
15,0.003516452,0.003519606,0.003513746,0.003509791,0.003524273,0.003486968,0.003436718,0.003380836,0.003321923,0.003276302,0.002402566,0.002425361,0.002432388,0.002431917,0.002410424,0.002450175,0.002439175,0.00248847,0.002486686,0.002543471,0.002626716,0.00272691,0.002793958,0.002865853,0.003164163,0.003193533,0.003225585,0.003235543,0.003245365,0.003274125
16,0.00365349,0.003657076,0.003651407,0.003647928,0.003617528,0.003625523,0.00357387,0.003515985,0.00345463,0.003407163,0.002468445,0.002507479,0.002514466,0.002510467,0.002491157,0.0025324,0.002523037,0.002576228,0.002575457,0.00263511,0.002719084,0.002826875,0.002898228,0.002974283,0.003002558,0.00333044,0.003368265,0.00338497,0.0034032,0.003446112
