x,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
4,-0.059462284,-0.058101834,-0.058534995,-0.05566817,-0.054335136,-0.054048933,-0.054424669,-0.054078174,-0.05441669,-0.052333814,-0.051462994,-0.04859178,-0.046004605,-0.04198017,-0.039243078,-0.03627217,-0.033282445,-0.030170083,-0.02730923,-0.024706309,-0.022278692,-0.019937449,-0.0177572,-0.015899722,-0.014177265,-0.012579395,-0.010964559,-0.009167752,-0.010649821,-0.013788395
5,-0.035028965,-0.034209683,-0.034272483,-0.032372978,-0.031563909,-0.031441075,-0.031907557,-0.03184144,-0.032214765,-0.031051925,-0.030700058,-0.028963801,-0.02738265,-0.024970248,-0.023400473,-0.021664769,-0.019905184,-0.018007823,-0.016306421,-0.014742995,-0.013287875,-0.01180209,-0.01043134,-0.00923694,-0.008106592,-0.007036534,-0.005937904,-0.004729487,-0.005745292,-0.007839439
6,-0.021816301,-0.021220635,-0.021207666,-0.019762207,-0.019191662,-0.019156658,-0.019643044,-0.019724056,-0.020161534,-0.019464551,-0.019407927,-0.018286077,-0.017285966,-0.015700591,-0.014770676,-0.013711878,-0.012621863,-0.011404001,-0.010324521,-0.009334845,-0.008407473,-0.007394502,-0.006434087,-0.005624678,-0.004824964,-0.004054801,-0.003256611,-0.002370948,-0.003130819,-0.004520977
7,-0.013920112,-0.013453496,-0.013428805,-0.012282036,-0.011859489,-0.011878901,-0.012354551,-0.012507443,-0.012972911,-0.012538208,-0.012649389,-0.011893776,-0.011245196,-0.010150648,-0.009594825,-0.008931705,-0.008242168,-0.00743103,-0.0067257,-0.006078232,-0.005465774,-0.00473562,-0.00403252,-0.003402664,-0.002841621,-0.002254851,-0.001642768,-0.000965998,-0.001595273,-0.002609116
8,-0.009308211,-0.00893849,-0.008909198,-0.007987548,-0.007690829,-0.007751972,-0.008208526,-0.008393571,-0.008849266,-0.008568879,-0.008751922,-0.008216918,-0.007771295,-0.00697042,-0.006623248,-0.006178199,-0.005707895,-0.005130998,-0.004633681,-0.004178538,-0.003741441,-0.003165803,-0.002605916,-0.002094603,-0.001598065,-0.001169404,-0.000667316,-0.000118442,-0.00063602,-0.001443317
9,-0.006310202,-0.006005936,-0.005982653,-0.005235123,-0.00504481,-0.00515309,-0.005588609,-0.005796612,-0.006231288,-0.006054353,-0.006268451,-0.005884088,-0.005570499,-0.004964785,-0.004744206,-0.004434039,-0.004096198,-0.003665393,-0.003296808,-0.002959136,-0.002630001,-0.002147387,-0.001670575,-0.001229858,-0.000799569,-0.000370658,-4.11246E-06,0.000465358,2.21735E-05,-0.000629701
10,-0.004033102,-0.003764912,-0.003747482,-0.00314417,-0.00304886,-0.00320694,-0.003632022,-0.003860965,-0.004278971,-0.004179144,-0.004411068,-0.004140126,-0.00392767,-0.003465588,-0.003334044,-0.003120405,-0.002878058,-0.002548549,-0.002272055,-0.002017146,-0.001764766,-0.001343021,-0.000923778,-0.000529776,-0.000143726,0.000244106,0.00064673,0.000977754,0.000583563,3.1081E-05
11,-0.002317824,-0.002070066,-0.002042356,-0.00155628,-0.001547942,-0.001757858,-0.002184492,-0.002436172,-0.002842861,-0.002802024,-0.00304126,-0.002853402,-0.002714686,-0.002360983,-0.002289338,-0.002139761,-0.00196265,-0.00170125,-0.001486216,-0.001286348,-0.001084901,-0.000701063,-0.000314332,4.97633E-05,0.000410736,0.000773811,0.001149956,0.001548039,0.001080664,0.000594807
12,-0.000885563,-0.000688456,-0.000620865,-0.000232917,-0.000298413,-0.000556721,-0.001004889,-0.001283869,-0.001695426,-0.001710722,-0.00195755,-0.001833383,-0.0017494,-0.001484817,-0.001459008,-0.001355929,-0.001226427,-0.001015732,-0.000846216,-0.000687123,-0.000521756,-0.000161844,0.000204427,0.000553792,0.000898453,0.001249525,0.001609724,0.001989081,0.001620969,0.001100061
13,0.00035865,0.00046054,0.000558266,0.000875872,0.00074223,0.0004472,-4.13156E-05,-0.000354296,-0.000788066,-0.000862805,-0.001127581,-0.001045924,-0.000999471,-0.000804171,-0.000812238,-0.000742966,-0.000647033,-0.000472183,-0.000334942,-0.000205644,-6.53747E-05,0.000287255,0.000643809,0.000986715,0.001327328,0.001672697,0.002029081,0.002398866,0.00203801,0.001594991
14,0.001462594,0.001427398,0.00152981,0.001856887,0.00167305,0.00133836,0.000783494,0.000405145,-4.94316E-05,-0.000202188,-0.000488898,-0.000428657,-0.000405335,-0.000263814,-0.000300406,-0.000257744,-0.000189309,-4.05738E-05,7.21067E-05,0.000178926,0.000300787,0.000654328,0.001013885,0.001357299,0.001698267,0.002048232,0.002405663,0.002776009,0.002417006,0.001985719
15,0.002306684,0.002088343,0.0021602,0.002626296,0.00246959,0.002102369,0.001439472,0.000939667,0.000462284,0.00022694,-8.37692E-05,-9.1978E-06,9.28299E-06,0.000117727,5.65464E-05,7.92108E-05,0.000126555,0.000256465,0.000352656,0.000444379,0.000554823,0.00093765,0.001285585,0.001641711,0.001989519,0.002348317,0.00271709,0.003092129,0.002727073,0.002300731
16,0.00290488,0.002492012,0.002468206,0.003167215,0.003168638,0.002835067,0.002046024,0.001358769,0.000818236,0.000499814,0.000163708,0.000275959,0.000315742,0.000411751,0.000324985,0.000325813,0.000350503,0.000462755,0.000541454,0.000619357,0.000720162,0.001107958,0.001513548,0.001837995,0.002200759,0.002572192,0.002953952,0.003341582,0.002971593,0.002539046
17,0.003214169,0.002549255,0.00238252,0.003334635,0.003623534,0.003440389,0.002526567,0.001623082,0.000966784,0.000546893,0.000208011,0.000363752,0.000459257,0.000569451,0.000460416,0.00044257,0.000448489,0.000546186,0.000610913,0.000677199,0.000771404,0.001163543,0.001580339,0.001993163,0.002300685,0.002693406,0.003092243,0.003496045,0.003109326,0.002670379
18,0.00344082,0.002433787,0.002025871,0.003210155,0.003859341,0.003938213,0.002927912,0.001802716,0.001003456,0.000453571,0.000117061,0.0003147,0.000487757,0.000629126,0.000500093,0.000466168,0.000453487,0.000540391,0.000591413,0.000648351,0.000737163,0.001132915,0.001558744,0.001985711,0.002410831,0.002725833,0.003149814,0.003571805,0.003169152,0.002710378
19,0.003525892,0.002105126,0.001361356,0.002824213,0.003852679,0.004254201,0.003170946,0.001814938,0.000907965,0.000193732,-0.000119922,0.000133221,0.000394994,0.000579332,0.000434121,0.000388975,0.000362351,0.000441373,0.000483701,0.000534151,0.000621359,0.001022664,0.001457369,0.001896303,0.002336592,0.002806925,0.003126496,0.003575734,0.003153876,0.002675731
20,0.003292195,0.001430197,0.000298208,0.002125435,0.003610117,0.00434841,0.003182203,0.001573315,0.000603584,-0.000257155,-0.000529835,-0.000172569,0.000203684,0.000439524,0.00028591,0.000238439,0.00020614,0.000284816,0.000324415,0.00037471,0.000465314,0.000874074,0.001320987,0.00177237,0.002225395,0.002718012,0.003231778,0.003545358,0.003088997,0.00258692
21,0.002563833,0.000382403,-0.001165644,0.00097927,0.0030209,0.004178408,0.00293979,0.00106417,1.33594E-05,-0.000948416,-0.001152091,-0.000671412,-0.000124219,0.000190594,4.03922E-05,8.59093E-07,-2.66665E-05,6.27559E-05,0.000108257,0.000167692,0.0002697,0.000691118,0.001153209,0.001620665,0.002087886,0.002601044,0.003142795,0.003688503,0.00299128,0.002448803
22,0.001429225,-0.000881744,-0.002775732,-0.000489293,0.002128503,0.003792357,0.002503337,0.000409824,-0.000779054,-0.001812556,-0.001903087,-0.001330985,-0.000572803,-0.000144302,-0.000279888,-0.000300484,-0.000311502,-0.000201426,-0.000139755,-6.23729E-05,5.9062E-05,0.00050193,0.000983973,0.001469787,0.00195478,0.002489481,0.003055995,0.003632757,0.003047187,0.002310702
23,0.000331359,-0.001951213,-0.004092677,-0.001893304,0.001196429,0.003358921,0.002052727,-0.000156162,-0.001522254,-0.002602385,-0.002587998,-0.001986208,-0.001032626,-0.000487799,-0.000605158,-0.000604294,-0.000597809,-0.00046221,-0.000383047,-0.000285623,-0.000141983,0.000318768,0.000823703,0.001327774,0.001828957,0.002384973,0.00297435,0.00357506,0.002964131,0.002274139
24,-0.000402105,-0.002571083,-0.004839271,-0.002844029,0.000474689,0.003021605,0.001731591,-0.000500604,-0.002000409,-0.003131805,-0.003037792,-0.002464827,-0.001385728,-0.000749944,-0.000852135,-0.000833431,-0.000812917,-0.000656424,-0.000561212,-0.000446972,-0.000284471,0.000199178,0.000719782,0.001241787,0.001757045,0.002330058,0.002939608,0.003560521,0.002933611,0.002210599
25,-0.000801286,-0.002902024,-0.005166508,-0.003272648,7.63876E-05,0.002776485,0.001502218,-0.000709224,-0.002248798,-0.003411391,-0.003278111,-0.002728781,-0.001607748,-0.000929634,-0.001020919,-0.000988595,-0.000958925,-0.000786355,-0.000680462,-0.000553238,-0.000376094,0.000144805,0.000659059,0.001190918,0.001719542,0.002306689,0.00293145,0.003568604,0.002928619,0.002183356
26,-0.000956448,-0.003041732,-0.005282044,-0.003387783,-5.37817E-05,0.002639303,0.001378395,-0.000804558,-0.002342483,-0.003495545,-0.003370656,-0.002821623,-0.001697756,-0.001011436,-0.001094998,-0.001053419,-0.001018409,-0.000833962,-0.000721255,-0.00058484,-0.000396237,0.00014038,0.000717419,0.001209905,0.001744964,0.002346752,0.002983995,0.003632584,0.002982466,0.002218615
27,-0.00101335,-0.003078407,-0.005308482,-0.003406973,-9.28504E-05,0.002581635,0.001331759,-0.000819093,-0.00234915,-0.00348763,-0.00337587,-0.002831095,-0.00171155,-0.001019719,-0.001100287,-0.001052931,-0.001016218,-0.000823882,-0.000707319,-0.00056516,-0.000368305,0.000177561,0.000769525,0.001350481,0.001813829,0.002423151,0.003074466,0.003732211,0.003077037,0.002298867
28,-0.000997331,-0.003022829,-0.005240176,-0.003338602,-4.55372E-05,0.002597915,0.001355827,-0.000764849,-0.002283582,-0.003400722,-0.003301184,-0.002763524,-0.001654776,-0.000961734,-0.001042532,-0.000993644,-0.000958937,-0.000762412,-0.000645938,-0.000500819,-0.000299019,0.000252491,0.000853123,0.001445558,0.002027641,0.002534826,0.003192382,0.00386084,0.003202767,0.002415921
29,-0.00094366,-0.002911911,-0.005112472,-0.00322823,3.94352E-05,0.002645805,0.001416404,-0.000677228,-0.002184523,-0.003276407,-0.003182233,-0.002661686,-0.0015662,-0.000873476,-0.000955243,-0.000906003,-0.000873582,-0.000674094,-0.000558939,-0.000412364,-0.000206587,0.000349964,0.00095731,0.001556004,0.002149804,0.002812725,0.003333238,0.004005992,0.003340167,0.002547304
30,-0.000763879,-0.002654185,-0.004841017,-0.003007233,0.000216814,0.00278426,0.001575126,-0.00048638,-0.001989916,-0.003060246,-0.002972834,-0.002485522,-0.001418955,-0.000731137,-0.000818411,-0.000772219,-0.000746214,-0.000546724,-0.000435434,-0.000290887,-8.43073E-05,0.000475035,0.001087588,0.00169013,0.002289615,0.002966761,0.003679517,0.004175685,0.00351344,0.002709735
31,-0.000604603,-0.002414727,-0.004572973,-0.002815857,0.000333157,0.00284894,0.001665948,-0.000349081,-0.001838213,-0.002889016,-0.002808583,-0.002355597,-0.001326777,-0.000651305,-0.000739016,-0.000691843,-0.000667477,-0.000464213,-0.000353293,-0.000206175,3.81518E-06,0.000564909,0.001185145,0.001793999,0.002400699,0.003088679,0.003817281,0.004545272,0.003639049,0.002836968
32,-0.000252994,-0.002001174,-0.004105995,-0.002432963,0.000613793,0.003055903,0.001891697,-7.27935E-05,-0.001537805,-0.002572011,-0.002511492,-0.002093879,-0.001112731,-0.000468646,-0.000560998,-0.000517216,-0.000498248,-0.000295477,-0.000188291,-4.35413E-05,0.000166981,0.000730652,0.001351525,0.001964743,0.002577244,0.003273433,0.004011491,0.004753347,0.004013203,0.003030132
33,-6.05944E-05,-0.00175649,-0.003785133,-0.002178679,0.000758415,0.003121392,0.001964293,5.33584E-05,-0.00138391,-0.002394752,-0.0023554,-0.001956686,-0.00101359,-0.000399753,-0.000490286,-0.000442511,-0.000423087,-0.000213063,-0.000103751,4.46375E-05,0.000260744,0.000824709,0.001455046,0.002071685,0.002692473,0.003401172,0.004150316,0.004902531,0.004147488,0.003257942
