x,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
5,-0.006241625,-0.006175823,-0.006283006,-0.006368151,-0.006487182,-0.006560339,-0.006687634,-0.00736098,-0.007634617,-0.007281788,-0.005956792,-0.006179154,-0.006383644,-0.006740219,-0.007133845,-0.007497541,-0.007779203,-0.00772392,-0.007306199,-0.006493163,-0.005540491,-0.004548077,-0.003719366,-0.002995801,-0.002392506,-0.001940728,-0.001618356,-0.009651608,-0.021024773,-0.035135668
6,-0.009485992,-0.004358615,-0.00427854,-0.004309204,-0.004334632,-0.00434386,-0.004376668,-0.004505918,-0.005144596,-0.00532539,-0.004868668,-0.005018235,-0.005129165,-0.005283152,-0.005544146,-0.00579438,-0.00606343,-0.006125406,-0.005904768,-0.005326527,-0.004581065,-0.003812273,-0.00315664,-0.002604786,-0.002100889,-0.001670853,-0.001379745,-0.001185145,-0.009900594,-0.022100077
7,-0.005256923,-0.002727757,-0.002773542,-0.002690028,-0.002671664,-0.002642992,-0.002633354,-0.00270501,-0.002795514,-0.003420961,-0.0035658,-0.003616338,-0.003679231,-0.003758459,-0.003825899,-0.004011261,-0.00418086,-0.004266311,-0.004221983,-0.003882537,-0.003382783,-0.002851419,-0.002380199,-0.001988387,-0.001654741,-0.001322528,-0.001049903,-0.000894453,-0.000800384,-0.010162984
8,-0.002508188,-0.00127341,-0.001277126,-0.00128474,-0.001202291,-0.001164189,-0.001129323,-0.001181394,-0.001232356,-0.001296927,-0.001932948,-0.00197082,-0.001959735,-0.002024119,-0.002039133,-0.002076442,-0.002220972,-0.002234029,-0.002267807,-0.002145197,-0.001895885,-0.001624634,-0.001369195,-0.001152477,-0.00097495,-0.000815358,-0.000640647,-0.000509671,-0.000460742,-0.000392019
9,2.70372E-05,6.14861E-05,8.29692E-05,0.000108935,0.000140242,0.000176582,0.000211041,0.000171475,0.000126156,8.39358E-05,4.01986E-05,2.93898E-05,1.70452E-05,-1.06646E-05,-3.99883E-05,-7.66754E-05,-0.00011103,-0.000129288,-0.000134495,-0.000121445,-9.94861E-05,-8.85857E-05,-7.96508E-05,-7.24764E-05,-6.87518E-05,-6.5234E-05,-6.72908E-05,-4.50115E-05,-2.45616E-05,-4.27892E-06
10,7.60086E-05,0.00012301,0.000141146,0.000168139,0.000196588,0.000226687,0.000263762,0.00022877,0.000178845,0.000137068,8.29275E-05,6.89914E-05,5.33469E-05,2.11569E-05,-1.14005E-05,-5.1174E-05,-8.35563E-05,-0.000101968,-0.000106563,-9.3211E-05,-7.30762E-05,0.000269952,0.000272647,0.000280927,0.000276911,0.000278558,0.000361058,0.000373796,0.000378538,0.000381587
11,0.000120378,0.000164985,0.000205375,0.000228556,0.000258062,0.000284116,0.000313372,0.000287234,0.000241312,0.000193774,0.0001396,0.000122094,0.000101819,6.44141E-05,2.57317E-05,-1.95549E-05,-5.64361E-05,-7.33782E-05,-7.90297E-05,-6.52449E-05,-4.43407E-05,0.000268687,0.000630466,0.000625067,0.000630022,0.000612678,0.000613045,0.00080282,0.000800215,0.000783191
12,0.000162916,0.000207515,0.000249461,0.00029606,0.000321395,0.000347795,0.000372427,0.000344919,0.000306262,0.000262146,0.00020128,0.000187896,0.000162623,0.000118909,7.33944E-05,2.00265E-05,-2.34441E-05,-4.54105E-05,-4.98214E-05,-3.69912E-05,-1.52189E-05,0.000277421,0.000603003,0.000984614,0.000968428,0.000967553,0.000938153,0.000960995,0.001231437,0.001209664
13,0.000204134,0.000250697,0.00029369,0.000341801,0.000391988,0.000413345,0.000438199,0.000411841,0.000372168,0.000333867,0.000276103,0.000256285,0.000234567,0.000184687,0.000131489,6.99159E-05,1.76121E-05,-1.12739E-05,-2.0929E-05,-6.39231E-06,1.46822E-05,0.000288508,0.000596083,0.00093516,0.001335325,0.001305683,0.001300368,0.001283843,0.001298643,0.001649155
14,0.000238361,0.000295008,0.000339243,0.000388495,0.000440452,0.000487936,0.000507413,0.000485064,0.000446307,0.000407909,0.000354478,0.000335775,0.000306845,0.00026049,0.000200244,0.000130234,6.93994E-05,3.14434E-05,1.47558E-05,2.41719E-05,4.72414E-05,0.000309445,0.000594471,0.000917873,0.001269084,0.00168667,0.001645108,0.001662128,0.001628062,0.001633503
15,0.000287672,0.000341333,0.000385841,0.000436603,0.000490064,0.000539417,0.000586801,0.000560367,0.000526284,0.00048894,0.000436272,0.000416929,0.000389169,0.000335345,0.000278809,0.000201543,0.000132211,8.55879E-05,5.96283E-05,6.19747E-05,7.96523E-05,0.000335642,0.000610675,0.000907728,0.001245638,0.001607462,0.002046137,0.002022728,0.002030053,0.001977303
16,0.000232133,0.000292295,0.000331346,0.000382014,0.000435618,0.000486361,0.000533143,0.000471151,0.000442875,0.000405103,0.000357307,0.00033794,0.000307326,0.000248813,0.00019836,0.000114278,5.16105E-05,1.36127E-05,-2.99716E-06,1.03853E-05,3.75538E-05,0.00023244,0.000563436,0.000856257,0.001162741,0.001510768,0.001889667,0.001368056,0.001341761,0.001333654
17,0.000174474,0.000231471,0.000271722,0.000320413,0.000374261,0.000425655,0.000474156,0.0004079,0.000344073,0.00031293,0.000264416,0.000247047,0.000216801,0.000155958,0.000101374,2.43931E-05,-4.48238E-05,-7.55613E-05,-8.29583E-05,-5.94891E-05,-2.06256E-05,0.000181914,0.000386006,0.00080077,0.001104839,0.001416567,0.001783859,0.001281281,0.000714198,0.000689269
18,0.00011551,0.00016767,0.000204825,0.000251683,0.000307124,0.000359156,0.000408602,0.00033857,0.000272255,0.000203739,0.000162133,0.000142442,0.000114597,5.46585E-05,-1.51684E-06,-8.25306E-05,-0.000143611,-0.000181262,-0.00018099,-0.000147711,-9.81634E-05,0.000121507,0.000327151,0.000548128,0.001042603,0.001353456,0.001679649,0.001232208,0.000697034,8.60146E-05
19,3.92201E-05,0.000101161,0.000135368,0.000179157,0.000229292,0.000286676,0.00033701,0.000262805,0.000194679,0.000123791,4.21281E-05,2.96034E-05,-9.99931E-07,-5.83163E-05,-0.000112544,-0.000195223,-0.00025999,-0.000288969,-0.000296113,-0.000254689,-0.00019467,3.64958E-05,0.000265122,0.000481443,0.000712347,0.001285766,0.001612996,0.001178833,0.000695047,0.000127746
20,4.33119E-05,9.69254E-05,0.000129496,0.000171857,0.000220782,0.000268413,0.000327932,0.000251516,0.000182636,0.00011008,2.71019E-05,1.66395E-05,-1.33107E-05,-7.02648E-05,-0.000123625,-0.000206406,-0.000270641,-0.000299231,-0.000306361,-0.0002652,-0.000205654,2.94403E-05,0.000253679,0.000485437,0.000693584,0.000919674,0.001588717,0.001186909,0.000723527,0.000205061
21,4.77989E-05,9.43776E-05,0.000125364,0.000166041,0.00021336,0.000259235,0.000306106,0.000241516,0.000172359,9.86442E-05,1.309E-05,4.19795E-06,-2.5259E-05,-8.22063E-05,-0.00013472,-0.00021738,-0.00028104,-0.000309093,-0.000315962,-0.000274733,-0.000215374,2.00888E-05,0.000252205,0.000474825,0.000704321,0.00089963,0.001142004,0.001189356,0.000754799,0.000263121
22,5.10833E-05,9.24936E-05,0.000121996,0.000160951,0.000206316,0.000250035,0.000295003,0.000222333,0.000163657,8.92956E-05,1.69348E-06,-5.96577E-06,-3.53145E-05,-9.24359E-05,-0.000144598,-0.000227372,-0.00029052,-0.000317823,-0.000324183,-0.000282489,-0.000222996,1.58816E-05,0.000245643,0.000480018,0.000695456,0.000918247,0.001121649,0.000869145,0.000774325,0.000307829
23,5.32274E-05,9.09674E-05,0.000119087,0.000156445,0.000199794,0.000241165,0.00028372,0.000213371,0.000149495,8.25492E-05,-6.15046E-06,-1.26595E-05,-4.23015E-05,-9.9859E-05,-0.000151936,-0.000235046,-0.000298308,-0.000324882,-0.000330545,-0.000288063,-0.000228182,1.16869E-05,0.000247711,0.000476498,0.000707882,0.000911215,0.001148799,0.000855547,0.00057325,0.000336753
24,3.48687E-05,9.00797E-05,0.000116639,0.000152586,0.000194111,0.000233319,0.000273247,0.00020527,0.000143335,7.42165E-05,-1.03506E-05,-1.58566E-05,-4.60571E-05,-0.000104137,-0.000156315,-0.000239754,-0.000303222,-0.000329705,-0.000334917,-0.000291466,-0.000231063,1.19023E-05,0.000246916,0.000484713,0.000707017,0.000930565,0.001143205,0.000876654,0.000563886,0.000254138
25,3.47515E-05,8.86234E-05,0.000114252,0.000148667,0.000188642,0.000226103,0.000263619,0.000198172,0.000138465,7.15385E-05,-1.16198E-05,-1.6527E-05,-4.71752E-05,-0.000105839,-0.000158125,-0.000241819,-0.000305413,-0.000331753,-0.000337246,-0.00029321,-0.000232208,1.20688E-05,0.000252001,0.00048652,0.000720672,0.000931341,0.001168984,0.0008721,0.000577036,0.00024838
26,3.33271E-05,8.56571E-05,0.000110661,0.000144244,0.000182616,0.000218741,0.000254321,0.000191278,0.000134079,6.97514E-05,-1.08891E-05,-1.58347E-05,-4.67553E-05,-0.000105663,-0.000158178,-0.000241851,-0.0003056,-0.000331769,-0.000337394,-0.000293564,-0.000232384,-3.88792E-05,0.000254295,0.000495663,0.000724063,0.000949621,0.001170621,0.000891664,0.000573525,0.000253082
27,3.3752E-05,8.254E-05,0.00010333,0.000138541,0.000176118,0.000210879,0.000244996,0.000184253,0.000129447,6.79965E-05,-9.60564E-06,-1.48039E-05,-4.58031E-05,-0.000104621,-0.000157246,-0.000240824,-0.000304589,-0.000330766,-0.00033641,-0.000292697,-0.000231956,-3.98949E-05,0.000149676,0.000499257,0.000736551,0.000953868,0.001193165,0.000892826,0.000586484,0.000250982
28,3.51581E-05,8.00622E-05,9.80164E-05,0.000126792,0.000168216,0.000202418,0.000235052,0.000176735,0.000124116,6.53148E-05,-8.93704E-06,-1.41959E-05,-4.5003E-05,-0.00010354,-0.000156132,-0.000239477,-0.000303271,-0.000329465,-0.000335234,-0.00029163,-0.000231171,-3.59982E-05,0.000146836,0.000337266,0.000740851,0.00096942,0.001197928,0.000909846,0.000587304,0.000256938
29,3.75893E-05,7.75221E-05,9.35585E-05,0.000119411,0.000152029,0.00019246,0.000224426,0.000169171,0.000118641,6.21334E-05,-8.98465E-06,-1.42616E-05,-4.47586E-05,-0.00010278,-0.000155253,-0.000238362,-0.000302095,-0.000328396,-0.000334272,-0.000290921,-0.000230714,-3.65385E-05,0.000153749,0.000331974,0.00051775,0.000974221,0.001216486,0.000913018,0.000598422,0.000257342
30,4.30783E-05,7.73972E-05,9.13851E-05,0.000115307,0.000144875,0.000173913,0.000214374,0.000161492,0.000113438,5.8952E-05,-9.44728E-06,-1.48087E-05,-4.50059E-05,-0.000102512,-0.000154792,-0.000237755,-0.000301457,-0.00032784,-0.000333837,-0.000290759,-0.000230833,-3.46288E-05,0.000151256,0.000341659,0.000509408,0.000686058,0.001221566,0.000926073,0.000599567,0.000261571
31,4.73072E-05,7.68879E-05,8.85323E-05,0.000110351,0.000137853,0.000163571,0.000189642,0.000154877,0.000108405,5.62363E-05,-9.78588E-06,-1.53492E-05,-4.53602E-05,-0.000102461,-0.000154615,-0.000237484,-0.000301253,-0.000327769,-0.000333812,-0.000290958,-0.000231252,-3.65299E-05,0.000154512,0.000336949,0.000521831,0.000674369,0.000864688,0.000928261,0.000606459,0.000260155
32,5.44727E-05,8.04791E-05,9.05865E-05,0.000109987,0.000135282,0.000158747,0.000181206,0.000137089,0.000104999,5.42063E-05,-9.21052E-06,-1.51626E-05,-4.51287E-05,-0.000101977,-0.000154104,-0.000236971,-0.000300838,-0.00032759,-0.000333681,-0.000290935,-0.000231348,-3.65013E-05,0.000150764,0.000341677,0.000514788,0.000689736,0.000849441,0.000655969,0.000605129,0.000259879
