x,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
6,-0.000188544,-0.00015993,-0.000146631,-0.000141357,-0.000121663,-0.000103297,-0.00011721,-0.000142248,-0.000148855,-0.000184286,-0.00022948,-0.000208838,-0.000218516,-0.000228856,-0.000190837,-0.000172924,-0.000174942,-0.000133402,-0.000119386,-9.26164E-05,-5.50812E-05,-4.02588E-05,-2.69701E-05,-2.48435E-05,-2.76829E-05,-2.45905E-05,-1.9161E-05,-1.60056E-05,-9.65661E-06,-8.95769E-06
7,-0.000150273,-0.000126324,-0.000115934,-0.000112394,-8.78067E-05,-7.79477E-05,-9.17276E-05,-8.80139E-05,-0.000114035,-0.000146772,-0.000175057,-0.000164889,-0.000190068,-0.000183102,-0.000167442,-0.000147447,-0.000145253,-0.000117361,-0.000104924,-8.59323E-05,-5.14236E-05,-3.48343E-05,-2.11345E-05,-2.10295E-05,-2.17343E-05,-2.21797E-05,-1.71004E-05,-1.45491E-05,-7.81366E-06,-6.64715E-06
8,-0.000114021,-8.54184E-05,-8.00159E-05,-7.95856E-05,-5.6882E-05,-4.18033E-05,-6.46658E-05,-6.08131E-05,-5.61851E-05,-0.000109604,-0.000135027,-0.000106939,-0.000143252,-0.000152805,-0.000118763,-0.000122558,-0.000118154,-8.57971E-05,-8.787E-05,-7.05618E-05,-4.4316E-05,-3.09984E-05,-1.50533E-05,-1.48525E-05,-1.77068E-05,-1.58875E-05,-1.45016E-05,-1.23176E-05,-6.21717E-06,-4.63604E-06
9,-6.99552E-05,-4.67535E-05,-3.63846E-05,-4.12764E-05,-2.19196E-05,-8.85663E-06,-2.61455E-05,-3.19785E-05,-2.72331E-05,-4.79597E-05,-9.54135E-05,-6.43681E-05,-8.15779E-05,-0.000102991,-8.65515E-05,-7.08098E-05,-9.16868E-05,-5.69987E-05,-5.43302E-05,-5.24407E-05,-2.79879E-05,-2.34945E-05,-1.10303E-05,-8.07692E-06,-1.11676E-05,-1.16329E-05,-7.79003E-06,-9.52019E-06,-3.80422E-06,-2.89222E-06
10,-1.33979E-05,1.56777E-07,4.77562E-06,5.18098E-06,1.88383E-05,2.83345E-05,8.90408E-06,9.01235E-06,3.41628E-06,-1.71606E-05,-2.98069E-05,-2.22904E-05,-3.63178E-05,-3.74213E-05,-3.3625E-05,-3.65962E-05,-3.66983E-05,-2.88933E-05,-2.37423E-05,-1.68228E-05,-8.74958E-06,-6.20044E-06,-3.11121E-06,-3.85845E-06,-3.65641E-06,-4.71003E-06,-3.24461E-06,-2.36511E-06,-7.96407E-07,-2.88016E-07
11,-9.82723E-06,8.91265E-06,9.86925E-06,9.89373E-06,2.55487E-05,3.3932E-05,1.27972E-05,1.64066E-05,7.52718E-06,-1.21842E-05,-2.31497E-05,-1.83679E-05,-3.21312E-05,-3.54482E-05,-3.24653E-05,-3.50109E-05,-3.48113E-05,-2.76927E-05,-2.17727E-05,-1.60066E-05,-8.0216E-06,-5.67917E-06,-2.59192E-06,-3.35058E-06,-3.17288E-06,-2.14177E-06,-2.97617E-06,-2.05098E-06,-4.27475E-07,1.4686E-07
12,-6.12955E-06,1.26826E-05,1.91614E-05,1.52985E-05,3.05377E-05,4.10473E-05,1.87408E-05,2.0537E-05,1.53783E-05,-7.81019E-06,-1.78574E-05,-1.13095E-05,-2.7964E-05,-3.10001E-05,-3.03744E-05,-3.37823E-05,-3.31269E-05,-2.56949E-05,-2.04996E-05,-1.39183E-05,-7.15895E-06,-4.986E-06,-2.12598E-06,-2.89438E-06,-2.7377E-06,-1.74282E-06,-2.72317E-07,-1.77003E-06,-9.74032E-08,5.36147E-07
13,-6.6725E-07,1.65871E-05,2.31615E-05,2.51654E-05,3.62645E-05,4.63399E-05,2.63004E-05,2.68456E-05,1.97691E-05,5.33264E-07,-1.32056E-05,-5.69732E-06,-2.04694E-05,-2.65724E-05,-2.56579E-05,-3.15663E-05,-3.18219E-05,-2.39131E-05,-1.83817E-05,-1.25692E-05,-4.94719E-06,-4.14316E-06,-1.47025E-06,-2.48634E-06,-2.34814E-06,-1.38507E-06,1.60286E-07,1.07747E-06,1.96712E-07,8.83319E-07
14,4.36851E-06,2.23693E-05,2.73094E-05,2.94172E-05,4.67371E-05,5.24227E-05,3.19312E-05,3.48736E-05,2.64763E-05,5.20666E-06,-4.34134E-06,-7.61196E-07,-1.45072E-05,-1.8613E-05,-2.09615E-05,-2.65645E-05,-2.94701E-05,-2.25338E-05,-1.64932E-05,-1.03239E-05,-3.51936E-06,-1.86236E-06,-6.48564E-07,-1.86925E-06,-2.00124E-06,-1.06639E-06,5.46334E-07,1.5461E-06,3.19625E-06,1.19167E-06
15,1.01029E-05,2.77049E-05,3.34586E-05,3.38318E-05,5.12533E-05,6.35559E-05,3.84077E-05,4.08593E-05,3.50149E-05,1.23418E-05,6.29756E-07,8.65113E-06,-9.2607E-06,-1.22771E-05,-1.25132E-05,-2.15813E-05,-2.41621E-05,-2.0043E-05,-1.50318E-05,-8.32114E-06,-1.13933E-06,-4.0644E-07,1.70566E-06,-1.06886E-06,-1.42483E-06,-7.8445E-07,8.88608E-07,1.96246E-06,3.70306E-06,4.3529E-06
