x,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
8,-0.000121335,-9.86154E-05,-8.55236E-05,-7.45854E-05,-7.72064E-05,-6.83828E-05,-7.09426E-05,-9.73517E-05,-0.000109383,-0.00012125,-0.000154881,-0.000142493,-0.000143048,-0.000157898,-0.000133163,-0.000117818,-0.000115686,-8.51573E-05,-7.53784E-05,-5.96878E-05,-3.58041E-05,-2.75803E-05,-1.91702E-05,-1.6748E-05,-1.79459E-05,-1.56045E-05,-1.21591E-05,-1.01568E-05,-6.12789E-06,-5.68442E-06
9,-9.68429E-05,-7.7113E-05,-6.58865E-05,-5.60658E-05,-5.55842E-05,-5.21927E-05,-5.46775E-05,-6.27833E-05,-8.71832E-05,-9.73377E-05,-0.00012021,-0.000114496,-0.000124919,-0.000128773,-0.000118265,-0.000101603,-9.67984E-05,-7.49509E-05,-6.61797E-05,-5.54341E-05,-3.34767E-05,-2.38608E-05,-1.54987E-05,-1.43879E-05,-1.42045E-05,-1.40746E-05,-1.08515E-05,-9.23253E-06,-4.9584E-06,-4.21817E-06
10,-7.36818E-05,-5.10011E-05,-4.2961E-05,-3.51298E-05,-3.58633E-05,-2.91535E-05,-3.74277E-05,-4.54528E-05,-5.03518E-05,-7.36627E-05,-9.47146E-05,-7.76115E-05,-9.51171E-05,-0.000109485,-8.72992E-05,-8.57642E-05,-7.95596E-05,-5.48814E-05,-5.53338E-05,-4.56606E-05,-2.89566E-05,-2.14665E-05,-1.10746E-05,-1.05192E-05,-1.16793E-05,-1.00818E-05,-9.20233E-06,-7.81646E-06,-3.94528E-06,-2.94195E-06
11,-4.55841E-05,-2.6357E-05,-1.51605E-05,-1.07231E-05,-1.3599E-05,-8.17743E-06,-1.2907E-05,-2.71007E-05,-3.19287E-05,-3.4444E-05,-6.95037E-05,-5.0528E-05,-5.58892E-05,-7.78019E-05,-6.68127E-05,-5.28648E-05,-6.27289E-05,-3.65757E-05,-3.40183E-05,-3.41425E-05,-1.85803E-05,-1.67379E-05,-8.61103E-06,-5.34871E-06,-7.55563E-06,-7.38186E-06,-4.94333E-06,-6.04126E-06,-2.41406E-06,-1.83534E-06
12,-9.57241E-06,3.50406E-06,1.10365E-05,1.88427E-05,1.23311E-05,1.54797E-05,9.38584E-06,-1.03311E-06,-1.24399E-05,-1.48594E-05,-2.77895E-05,-2.37754E-05,-2.71156E-05,-3.6126E-05,-3.3176E-05,-3.11203E-05,-2.77883E-05,-1.87175E-05,-1.45852E-05,-1.15157E-05,-6.359E-06,-5.78886E-06,-3.6638E-06,-2.8124E-06,-2.34101E-06,-2.98884E-06,-2.05893E-06,-1.50083E-06,-5.05379E-07,-1.8277E-07
13,-4.24033E-06,1.65763E-05,1.86453E-05,2.5881E-05,2.23519E-05,2.38459E-05,1.52122E-05,1.00105E-05,-6.29005E-06,-7.42748E-06,-1.7865E-05,-1.79237E-05,-2.0876E-05,-3.31904E-05,-3.14508E-05,-2.87597E-05,-2.4981E-05,-1.69311E-05,-1.1654E-05,-1.03029E-05,-5.27564E-06,-5.01285E-06,-2.89003E-06,-2.05551E-06,-1.49731E-06,-6.96709E-07,-1.57416E-06,-9.59512E-07,1.00575E-07,4.97387E-07
14,1.28424E-06,2.22171E-05,3.25255E-05,3.39591E-05,2.9814E-05,3.44814E-05,2.40989E-05,1.61926E-05,5.43546E-06,-8.92952E-07,-9.97286E-06,-7.39749E-06,-1.46651E-05,-2.6568E-05,-2.83396E-05,-2.69325E-05,-2.24776E-05,-1.39577E-05,-9.76111E-06,-7.19505E-06,-3.99195E-06,-3.98099E-06,-2.19587E-06,-1.37564E-06,-7.38744E-07,1.51897E-07,1.19183E-06,-4.75481E-07,6.42664E-07,1.10621E-06
15,9.44761E-06,2.80661E-05,3.85188E-05,4.87063E-05,3.83859E-05,4.24063E-05,3.54011E-05,2.56267E-05,1.20059E-05,1.15617E-05,-3.03212E-06,9.76611E-07,-3.49141E-06,-1.99738E-05,-2.13153E-05,-2.36346E-05,-2.05399E-05,-1.13061E-05,-6.60873E-06,-5.18807E-06,-6.97196E-07,-2.72586E-06,-1.21873E-06,-7.67554E-07,-5.97229E-08,9.1227E-07,2.0457E-06,2.79279E-06,1.12585E-06,1.64925E-06
16,7.0677E-06,2.531E-05,3.65291E-05,4.66728E-05,3.34272E-05,3.9504E-05,3.27208E-05,2.18163E-05,8.82164E-06,9.34065E-06,-7.21846E-06,-1.36136E-06,-6.30563E-06,-2.37202E-05,-2.35238E-05,-2.59889E-05,-2.16441E-05,-1.19553E-05,-7.49866E-06,-6.24605E-06,-1.37074E-06,-3.92891E-06,-1.8948E-06,-1.54843E-06,-7.60557E-07,1.72202E-07,1.26833E-06,1.98138E-06,3.11349E-06,1.27127E-06
17,4.36408E-06,2.27692E-05,3.36084E-05,4.45711E-05,3.12707E-05,3.42435E-05,2.9654E-05,1.89751E-05,4.78608E-06,5.96955E-06,-9.57019E-06,-5.80311E-06,-8.78171E-06,-2.67021E-05,-2.7501E-05,-2.8335E-05,-2.41446E-05,-1.31299E-05,-8.18876E-06,-7.19044E-06,-2.49398E-06,-4.73113E-06,-3.26872E-06,-2.37234E-06,-1.52209E-06,-4.97891E-07,5.63793E-07,1.24524E-06,2.3498E-06,2.76219E-06
18,1.0085E-06,1.98886E-05,3.09185E-05,4.1481E-05,2.90446E-05,3.19635E-05,2.40807E-05,1.57248E-05,1.77982E-06,1.6923E-06,-1.31451E-05,-8.2957E-06,-1.34928E-05,-2.93264E-05,-3.06666E-05,-3.25585E-05,-2.6637E-05,-1.57857E-05,-9.43627E-06,-7.92254E-06,-3.49616E-06,-6.00247E-06,-4.20852E-06,-3.92808E-06,-2.33529E-06,-1.23889E-06,-7.36521E-08,5.785E-07,1.65738E-06,2.0493E-06
