x,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
10,-0.003453727,-0.003577453,-0.003736181,-0.003877122,-0.004036947,-0.004036954,-0.003926634,-0.003763164,-0.003491971,-0.003166724,-0.00285475,-0.002360351,-0.002042217,-0.001749954,-0.001498261,-0.001313079,-0.001108012,-0.000973097,-0.000864263,-0.000723591,-0.000615004,-0.001299244,-0.001137364,-0.000995992,-0.000835376,-0.000676405,-0.000525441,-0.000375167,-0.00023243,-0.000102871
11,-0.00312686,-0.003199603,-0.003311266,-0.00340139,-0.003498854,-0.003496525,-0.003398028,-0.003263517,-0.003050155,-0.002791976,-0.002538337,-0.002149604,-0.00189234,-0.001651815,-0.001439189,-0.001279525,-0.001098494,-0.000973439,-0.000871407,-0.00074327,-0.000646273,-0.001232458,-0.001128738,-0.000996696,-0.000854959,-0.000707644,-0.000558812,-0.000407218,-0.000258191,-0.000119484
12,-0.002715538,-0.002758092,-0.002838276,-0.002896637,-0.002959625,-0.002948104,-0.002861044,-0.002748768,-0.002582221,-0.00238205,-0.002186353,-0.001878018,-0.001676382,-0.001483365,-0.001309262,-0.001177514,-0.001019913,-0.000907907,-0.000815346,-0.000699828,-0.000616726,-0.001197549,-0.001062894,-0.000978018,-0.000852613,-0.000720014,-0.000578999,-0.000431305,-0.000280235,-0.000132568
13,-0.002228173,-0.00225614,-0.002320648,-0.002361667,-0.002407274,-0.002390641,-0.002314535,-0.002221404,-0.002092649,-0.001940037,-0.001797554,-0.001551511,-0.001399074,-0.001248022,-0.001110201,-0.001006817,-0.000871517,-0.000775105,-0.000694248,-0.000590748,-0.000522074,-0.001138979,-0.00101728,-0.000899282,-0.000825223,-0.000708581,-0.0005794,-0.000441172,-0.000293957,-0.000141135
14,-0.001688865,-0.001714092,-0.00177583,-0.001811725,-0.001852299,-0.001836791,-0.001771347,-0.001695748,-0.001597245,-0.001482952,-0.001386286,-0.001187351,-0.001077547,-0.000960869,-0.000855186,-0.000778237,-0.000663047,-0.000584123,-0.000516092,-0.000423486,-0.000368776,-0.001063349,-0.000949841,-0.000841361,-0.00073106,-0.000672944,-0.000556979,-0.000431743,-0.000294583,-0.000142654
15,-0.001125298,-0.001156435,-0.001224505,-0.001263664,-0.001308897,-0.001299545,-0.001244322,-0.001185018,-0.00111059,-0.001026725,-0.00096931,-0.000803083,-0.000729243,-0.000639619,-0.00056043,-0.000505813,-0.000407333,-0.000346567,-0.00029175,-0.000208204,-0.000165562,-0.000985441,-0.00086926,-0.000766304,-0.00066435,-0.000560939,-0.000513481,-0.000401823,-0.000278473,-0.000133977
16,-0.000576415,-0.000618558,-0.000698385,-0.000746103,-0.000802098,-0.000802362,-0.000756341,-0.000711982,-0.000656294,-0.000596235,-0.000571874,-0.000426459,-0.000381755,-0.000311976,-0.000253768,-0.000216639,-0.000130322,-8.69037E-05,-4.44466E-05,3.18885E-05,6.55498E-05,-0.000916659,-0.000794814,-0.00068545,-0.000587906,-0.000492722,-0.000381925,-0.000356326,-0.000247207,-0.00011472
17,-8.69891E-05,-0.000142064,-0.000235865,-0.000294231,-0.000363548,-0.00037529,-0.000337203,-0.000305961,-0.000264566,-0.000222627,-0.000225105,-9.20428E-05,-6.98762E-05,-1.42262E-05,2.95288E-05,5.29242E-05,0.000130713,0.000159935,0.00019149,0.000262641,0.000290459,-0.000871779,-0.000740545,-0.00062276,-0.000515773,-0.000425003,-0.000322227,-0.000211136,-0.000208216,-8.93638E-05
18,0.00030958,0.000241513,0.000133644,6.42385E-05,-1.88466E-05,-4.27442E-05,-1.14963E-05,8.63056E-06,3.93707E-05,6.76107E-05,4.45101E-05,0.000170385,0.00017609,0.000221176,0.000255642,0.000269964,0.000341434,0.000359056,0.000382395,0.000450059,0.000474604,-0.000865179,-0.000720648,-0.000591498,-0.000474211,-0.000371827,-0.00027443,-0.000172125,-6.13058E-05,-6.52937E-05
19,0.000587707,0.000507256,0.000386149,0.000305891,0.00020983,0.000173574,0.000198699,0.000209779,0.000232716,0.00025069,0.000213194,0.000334299,0.000329243,0.00036545,0.000394929,0.000402702,0.000471447,0.000480618,0.000495809,0.000562205,0.000584982,-0.000904907,-0.000747115,-0.000603228,-0.000473362,-0.000359488,-0.000250633,-0.00015412,-5.36998E-05,6.52575E-05
20,0.000744375,0.000652531,0.000519327,0.000429418,0.000322182,0.000274472,0.00029432,0.000298679,0.000316183,0.000326717,0.000280207,0.000397653,0.000386645,0.000415374,0.000442942,0.000445923,0.000513406,0.000520522,0.000527435,0.000591584,0.000614696,-0.000987046,-0.000818199,-0.000660016,-0.000514304,-0.000386577,-0.000267005,-0.000158563,-6.38948E-05,4.20765E-05
21,0.000789177,0.00068749,0.000544045,0.000445541,0.000329559,0.000272881,0.000289011,0.000289251,0.000303762,0.000309577,0.000258394,0.000373319,0.000359686,0.000383041,0.000410937,0.000410707,0.000478006,0.000485887,0.00048921,0.000550609,0.000572503,-0.000903575,-0.000923523,-0.000753395,-0.000592341,-0.000447414,-0.000314076,-0.00019428,-8.7608E-05,1.21449E-05
22,0.000738864,0.000632615,0.00048149,0.000376709,0.000254775,0.000192688,0.000207564,0.000206535,0.000220539,0.000224474,0.000171785,0.000285912,0.000271801,0.000292242,0.000321961,0.000320436,0.000388577,0.000398658,0.000400674,0.00046325,0.000483445,-0.001077431,-0.000869508,-0.000870244,-0.000696172,-0.000534454,-0.000383423,-0.00024857,-0.000129544,-1.8722E-05
23,0.000618256,0.000512913,0.000359383,0.000251158,0.000126575,6.30926E-05,7.95552E-05,8.01855E-05,9.61192E-05,0.000100898,4.87563E-05,0.000164455,0.000151025,0.000171417,0.000203181,0.000202509,0.000272841,0.000285298,0.000288173,0.000352907,0.000375117,-0.001239301,-0.001042334,-0.000836187,-0.000813469,-0.000637403,-0.000468542,-0.00031471,-0.000179017,-5.50527E-05
24,0.000459364,0.000355476,0.000203055,9.59403E-05,-2.82592E-05,-8.96011E-05,-6.92688E-05,-6.48573E-05,-4.49906E-05,-3.72209E-05,-8.76505E-05,3.20898E-05,1.99086E-05,4.26108E-05,7.63237E-05,7.78072E-05,0.00015159,0.000166198,0.000171518,0.000239211,0.000263824,-0.001384601,-0.001195087,-0.000997528,-0.000790872,-0.000746656,-0.00056229,-0.000389448,-0.000233341,-9.11665E-05
25,0.000292652,0.000191984,4.00273E-05,-6.46429E-05,-0.000185343,-0.000241778,-0.000215924,-0.000206508,-0.000181618,-0.000169419,-0.000217711,-9.18486E-05,-0.000102505,-7.56991E-05,-4.03873E-05,-3.578E-05,4.19725E-05,5.82928E-05,6.71976E-05,0.00013839,0.000165485,-0.001524125,-0.001324065,-0.001132174,-0.000931952,-0.000726586,-0.000655328,-0.00046617,-0.000289658,-0.00012543
26,0.000141697,4.49786E-05,-0.000106265,-0.000209892,-0.000327316,-0.000377409,-0.000345104,-0.000330225,-0.000300061,-0.000282999,-0.000329094,-0.000195858,-0.000204826,-0.00017275,-0.000136125,-0.000127995,-4.60039E-05,-2.87469E-05,-1.57524E-05,5.92497E-05,8.86793E-05,-0.001644338,-0.001441023,-0.001238687,-0.001042951,-0.000841794,-0.000630977,-0.000537321,-0.000343406,-0.000157003
27,2.215E-05,-7.00633E-05,-0.000221459,-0.000324599,-0.000440724,-0.000486435,-0.00044835,-0.000427951,-0.000392801,-0.000371042,-0.00041526,-0.000274278,-0.000281404,-0.000243705,-0.000205559,-0.000194144,-0.000108073,-9.0101E-05,-7.35522E-05,5.19087E-06,3.67137E-05,-0.001741946,-0.001536035,-0.001330107,-0.001124535,-0.000926682,-0.000717405,-0.000506564,-0.000389562,-0.000184165
28,-5.92778E-05,-0.000146995,-0.000300002,-0.000404543,-0.000520564,-0.000563754,-0.000523088,-0.000498409,-0.000458761,-0.000432929,-0.000475647,-0.000327437,-0.000332571,-0.000289566,-0.000249463,-0.000235126,-0.000145477,-0.000126736,-0.000107375,-2.55137E-05,7.84156E-06,-0.001820443,-0.001608859,-0.001400207,-0.001191072,-0.000984078,-0.000776366,-0.000565357,-0.000354237,-0.000204926
29,-0.000103979,-0.000188098,-0.000344674,-0.00045184,-0.000569468,-0.000612062,-0.00057009,-0.000544243,-0.000501826,-0.000472769,-0.000514431,-0.000360218,-0.000363505,-0.000316094,-0.000273662,-0.000256991,-0.000164319,-0.000144663,-0.000123409,-3.90778E-05,-4.38782E-06,-0.001883563,-0.001666585,-0.001452597,-0.00124062,-0.001030309,-0.000813652,-0.000603107,-0.00038998,-0.000171184
30,-0.000118878,-0.00020182,-0.000362929,-0.000474811,-0.000595437,-0.00063954,-0.000597281,-0.000570926,-0.000528473,-0.000497924,-0.000538957,-0.000380243,-0.000382198,-0.000331518,-0.000286645,-0.000268339,-0.00017316,-0.000152339,-0.000130122,-4.3887E-05,-8.21362E-06,-0.001936281,-0.001714689,-0.001495843,-0.001278524,-0.001065649,-0.0008454,-0.00062644,-0.000412871,-0.000189611
31,-0.000115524,-0.000200902,-0.000367362,-0.000484208,-0.000609229,-0.000655926,-0.000614491,-0.000588319,-0.000546082,-0.000516237,-0.000557748,-0.000395555,-0.000397087,-0.000344473,-0.000297353,-0.000277959,-0.000180738,-0.000158602,-0.000135979,-4.83234E-05,-1.18923E-05,-0.001754666,-0.001758108,-0.001535175,-0.00131288,-0.001095142,-0.00087207,-0.000649162,-0.000428257,-0.000202966
32,-0.000104722,-0.000194718,-0.000367198,-0.000488786,-0.000618747,-0.000668609,-0.000628164,-0.000603045,-0.000561216,-0.000532206,-0.000575793,-0.000410754,-0.000412365,-0.000359196,-0.000310442,-0.000290341,-0.000191314,-0.000167907,-0.000145165,-5.62274E-05,-1.92491E-05,-0.001849732,-0.00158999,-0.001573701,-0.001347083,-0.001124624,-0.000896669,-0.000670402,-0.000445543,-0.000213566
