x,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
6,-0.009416019,-0.009819908,-0.010345886,-0.010994026,-0.011862377,-0.01234383,-0.012628711,-0.012416317,-0.011678817,-0.010466546,-0.009033872,-0.007477443,-0.006211273,-0.005243438,-0.00445815,-0.003707107,-0.003206864,-0.002721895,-0.002286835,-0.001919607,-0.001525479,-0.001682695,-0.001814465,-0.002127812,-0.002519893,-0.003019836,-0.0023447,-0.001672205,-0.0010336,-0.000451879
7,-0.009273963,-0.009455068,-0.009777322,-0.010152605,-0.010680162,-0.011026763,-0.011195859,-0.010994985,-0.010418127,-0.009435237,-0.008244646,-0.007031105,-0.006007775,-0.005208859,-0.004553552,-0.003879725,-0.003423581,-0.002962691,-0.00254613,-0.002189597,-0.001818717,-0.001905196,-0.002056225,-0.002292261,-0.002665258,-0.003156659,-0.002490982,-0.001812507,-0.00114501,-0.000524009
8,-0.008763537,-0.00879197,-0.008954081,-0.009145643,-0.009463855,-0.009677008,-0.009773865,-0.009584892,-0.009141774,-0.008365209,-0.007415009,-0.006460506,-0.005648576,-0.005001023,-0.004470024,-0.00389287,-0.003483114,-0.003058853,-0.002669368,-0.002333396,-0.002003958,-0.002086055,-0.002196437,-0.002429133,-0.002760767,-0.003216797,-0.002586973,-0.001927209,-0.001252157,-0.000592039
9,-0.007857665,-0.007792697,-0.007850571,-0.007928437,-0.008118788,-0.008241236,-0.008299808,-0.008131162,-0.007797916,-0.007193146,-0.006457149,-0.005711784,-0.005078816,-0.004566142,-0.004149807,-0.003679882,-0.003322329,-0.00294531,-0.002592204,-0.002284769,-0.002007346,-0.002114872,-0.002252895,-0.002404464,-0.002764283,-0.003175897,-0.002600605,-0.001985059,-0.001329471,-0.000649178
10,-0.006597103,-0.006490363,-0.006497794,-0.006522624,-0.00664602,-0.006724797,-0.006772707,-0.006633066,-0.006388912,-0.005922915,-0.005362095,-0.004787847,-0.004302966,-0.003904202,-0.003588795,-0.003224466,-0.002923689,-0.002601957,-0.002292338,-0.002019102,-0.001797618,-0.001957167,-0.002142884,-0.002320151,-0.002561508,-0.003030766,-0.002516491,-0.001961311,-0.001353363,-0.000679823
11,-0.005082415,-0.004976038,-0.004976325,-0.004994301,-0.00510027,-0.005173552,-0.005232452,-0.005129147,-0.004957107,-0.004600707,-0.004178388,-0.003737879,-0.003372988,-0.003067649,-0.002834488,-0.002562621,-0.00231953,-0.002055433,-0.001794128,-0.001557676,-0.001388187,-0.001628712,-0.001878195,-0.002102518,-0.002363465,-0.002669455,-0.002343777,-0.001851878,-0.001308703,-0.000671985
12,-0.003452248,-0.003374691,-0.003397639,-0.003438881,-0.003560782,-0.003655996,-0.003740042,-0.003677404,-0.003563187,-0.003292219,-0.002976512,-0.002638228,-0.002366108,-0.002136371,-0.001967374,-0.001768385,-0.001578297,-0.001368973,-0.001155896,-0.000957226,-0.000829114,-0.001172151,-0.001507221,-0.001790796,-0.002091287,-0.002416955,-0.001969015,-0.001678085,-0.001201514,-0.000622007
13,-0.001853664,-0.001818496,-0.001879896,-0.001959357,-0.002114867,-0.002246604,-0.002362579,-0.002340679,-0.002272174,-0.002066349,-0.001830808,-0.001569896,-0.001368005,-0.001197675,-0.001076633,-0.000931927,-0.000787448,-0.000624422,-0.000455477,-0.000292157,-0.000193215,-0.000647353,-0.001082392,-0.001449214,-0.001796991,-0.002161576,-0.00174043,-0.001305167,-0.00105792,-0.000541871
14,-0.000411126,-0.000421048,-0.000525293,-0.000646223,-0.000841205,-0.0010139,-0.001162213,-0.001177967,-0.001144483,-0.000986808,-0.000809533,-0.000606788,-0.000457341,-0.000333654,-0.000247665,-0.000138736,-3.3143E-05,9.30763E-05,0.000226444,0.000359417,0.000440354,-0.000121298,-0.000659248,-0.001125108,-0.001550176,-0.001953832,-0.0015398,-0.00112557,-0.000698777,-0.000450208
15,0.000783026,0.000731372,0.000586455,0.000427648,0.000194937,-1.6463E-05,-0.000194382,-0.000242118,-0.000235002,-0.000111269,2.57088E-05,0.000185712,0.000296633,0.000383686,0.00044385,0.000530895,0.000608097,0.000705871,0.000810435,0.000921965,0.000993167,0.000341396,-0.000293608,-0.000861814,-0.001384971,-0.001862542,-0.001404485,-0.000993344,-0.000585315,-0.000118557
16,0.001672873,0.001584972,0.00140372,0.001213163,0.000947537,0.000702715,0.000498947,0.00042497,0.000411816,0.000512638,0.00062353,0.000753212,0.000837015,0.000896483,0.000937206,0.001012864,0.001069286,0.001152041,0.001233336,0.001327843,0.0013973,0.000678374,-3.5997E-05,-0.000701865,-0.001329453,-0.00190554,-0.001391568,-0.000929437,-0.000522412,-8.12799E-05
17,0.002236683,0.00211746,0.001904326,0.001687088,0.001393894,0.001121667,0.0008959,0.000800774,0.000771762,0.00085726,0.000952477,0.001061889,0.001127368,0.001167356,0.001194193,0.001265399,0.001307678,0.001383211,0.001454248,0.00153481,0.001601837,0.000937948,6.98459E-05,-0.000676426,-0.001407059,-0.002089828,-0.001504692,-0.000982256,-0.000519932,-8.45791E-05
18,0.002473153,0.002337266,0.002095507,0.001855844,0.001538833,0.001245225,0.001001533,0.000890022,0.000848197,0.000923883,0.001010571,0.001107858,0.001161793,0.001189287,0.001207013,0.001278719,0.001312318,0.001385814,0.001453294,0.001531743,0.001595262,0.000882721,0.000200021,-0.00080307,-0.001620939,-0.002411375,-0.001741176,-0.001143651,-0.000617977,-0.000129854
19,0.002405938,0.00227368,0.002013497,0.001755339,0.001419303,0.001108977,0.000852191,0.00072949,0.000678079,0.00074813,0.000831676,0.000923512,0.000971459,0.000992417,0.00100498,0.001080284,0.001110959,0.001185062,0.001254259,0.001334552,0.001403792,0.000658444,-7.83526E-05,-0.000765529,-0.001955843,-0.002838706,-0.002085467,-0.001399599,-0.000794996,-0.000243283
20,0.002103078,0.001979089,0.001713002,0.001447469,0.001098703,0.000777473,0.000512343,0.000384759,0.000328796,0.000397807,0.000483077,0.000575902,0.000622923,0.000642579,0.000653765,0.000733582,0.000767004,0.000844005,0.000918648,0.001003451,0.001079296,0.000321398,-0.000453403,-0.001203543,-0.001945545,-0.003321057,-0.002497626,-0.00172577,-0.001028795,-0.000394212
21,0.001650147,0.001541081,0.001268684,0.001005201,0.000655658,0.000330481,6.30853E-05,-6.32528E-05,-0.000117911,-4.39327E-05,4.80847E-05,0.000148077,0.000199457,0.000223111,0.000236486,0.000321817,0.000361504,0.00044407,0.000527265,0.000618447,0.000700845,-6.98897E-05,-0.000857686,-0.00164887,-0.002469186,-0.003251888,-0.002922927,-0.00207875,-0.001291191,-0.000558645
22,0.001140039,0.001049609,0.000774814,0.000510933,0.000167116,-0.000151925,-0.000414871,-0.000533244,-0.000580452,-0.000495699,-0.000391693,-0.000279092,-0.000218328,-0.000185853,-0.000166535,-7.45988E-05,-2.59041E-05,6.35854E-05,0.000157609,0.000257084,0.000345631,-0.000437162,-0.001244578,-0.002043386,-0.002914281,-0.003788375,-0.002854699,-0.002410725,-0.001546527,-0.000716115
23,0.000653524,0.000585512,0.000311183,4.71981E-05,-0.000293948,-0.000605478,-0.000857059,-0.000961021,-0.000995281,-0.000894464,-0.00077478,-0.000645457,-0.000571377,-0.000526148,-0.000497566,-0.000397533,-0.000338789,-0.000240596,-0.000136143,-2.67846E-05,6.79609E-05,-0.000727693,-0.00155477,-0.002373396,-0.003252,-0.004184848,-0.003257286,-0.002326887,-0.001763705,-0.000849373
24,0.000252565,0.000211496,-6.29133E-05,-0.000328674,-0.000667297,-0.000975727,-0.001219153,-0.001305078,-0.001322738,-0.001202808,-0.001065741,-0.000918618,-0.000829201,-0.000769419,-0.000729391,-0.000619778,-0.000551448,-0.000443806,-0.000329726,-0.000211109,-0.000110081,-0.000921419,-0.001766399,-0.002607332,-0.003510354,-0.004450504,-0.003527321,-0.002593608,-0.001664407,-0.00094684
