x,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2,-0.000984702,-0.001001118,-0.001016817,-0.00103534,-0.00105268,-0.001060784,-0.001074245,-0.00112404,-0.001187769,-0.001231669,-0.001264734,-0.001389183,-0.001446077,-0.001604716,-0.001968287,-0.002147362,-0.002122534,-0.001956329,-0.001547621,-0.001133162,-0.000923784,-0.000664932,-0.000494776,-0.000378693,-0.000305496,-0.000303574,-0.000297255,0.000789257,0.001641327,0.002319827
3,-0.001223938,-0.001245378,-0.001267857,-0.001294294,-0.001323198,-0.001344603,-0.001369433,-0.001430397,-0.00151736,-0.001574452,-0.001627193,-0.00178433,-0.001844533,-0.00197565,-0.00229522,-0.002406946,-0.002321213,-0.002122543,-0.001687737,-0.001260279,-0.001044786,-0.000770662,-0.000610961,-0.000491301,-0.000406708,-0.000393086,-0.000375274,-0.000313581,0.000845408,0.001763101
4,-0.001468195,-0.001494086,-0.00152249,-0.001555207,-0.001592636,-0.001626462,-0.001665141,-0.001737744,-0.00183652,-0.001917574,-0.001984608,-0.002161633,-0.00225713,-0.00239102,-0.002681783,-0.002748683,-0.002593437,-0.002331522,-0.001863592,-0.001408677,-0.001178993,-0.000901177,-0.000711295,-0.000613322,-0.000525077,-0.000499674,-0.00047,-0.000396781,-0.000324654,0.000918377
5,-0.001720139,-0.001750423,-0.001783897,-0.001822389,-0.001866533,-0.001909504,-0.001961256,-0.002048354,-0.002159473,-0.002252708,-0.002345368,-0.002537007,-0.00265397,-0.002824857,-0.003118569,-0.003155696,-0.002953799,-0.002618821,-0.002084628,-0.001594849,-0.001335934,-0.001048076,-0.000854183,-0.000710536,-0.000655771,-0.000626695,-0.000584931,-0.000499689,-0.000415945,-0.000327198
6,6.2263E-05,1.5395E-05,1.58105E-05,1.28825E-05,1.06389E-05,1.59866E-05,2.8833E-05,3.37701E-05,2.66939E-05,2.15072E-05,1.8416E-05,9.18276E-06,1.25554E-06,-1.51446E-05,-4.25682E-05,-5.25783E-05,-5.66992E-05,-5.01358E-05,-3.31704E-05,-1.50981E-05,-5.49874E-06,6.74331E-05,0.000148858,0.000240604,0.000344127,0.000373955,0.000451042,0.000518097,0.000584285,0.000652355
7,6.52158E-05,1.87371E-05,1.92997E-05,1.69381E-05,1.49117E-05,2.00228E-05,3.30588E-05,3.82395E-05,3.05237E-05,2.49849E-05,2.14049E-05,1.16082E-05,3.33648E-06,-1.33133E-05,-4.07111E-05,-5.06773E-05,-5.44156E-05,-4.75114E-05,-3.04139E-05,-1.24306E-05,-2.7389E-06,0.000669427,0.000758623,0.000863265,0.000984741,0.001111326,0.00104494,0.001116639,0.001190127,0.001268467
8,6.8046E-05,2.1918E-05,2.28607E-05,2.06698E-05,1.92444E-05,2.45791E-05,3.7358E-05,4.2744E-05,3.52909E-05,2.90831E-05,2.51228E-05,1.48164E-05,5.94148E-06,-1.10636E-05,-3.87272E-05,-4.86746E-05,-5.23724E-05,-4.50704E-05,-2.76186E-05,-9.49865E-06,9.86313E-08,0.000602358,0.00132133,0.001428528,0.001559568,0.00170398,0.001863137,0.001693164,0.001769764,0.001852589
9,7.08783E-05,2.49657E-05,2.62525E-05,2.44778E-05,2.32334E-05,2.92022E-05,4.22163E-05,4.73329E-05,4.01002E-05,3.41804E-05,2.95041E-05,1.87996E-05,9.37819E-06,-8.26128E-06,-3.63045E-05,-4.6543E-05,-5.02277E-05,-4.28887E-05,-2.50207E-05,-6.52718E-06,3.21569E-06,0.000548764,0.001188388,0.001958429,0.00208702,0.002237883,0.002414917,0.002596628,0.002334689,0.00241913
10,7.37674E-05,2.80022E-05,2.94936E-05,2.80968E-05,2.7294E-05,3.34503E-05,4.71379E-05,5.25079E-05,4.49894E-05,3.93129E-05,3.49383E-05,2.34783E-05,1.36299E-05,-4.58497E-06,-3.33056E-05,-4.39542E-05,-4.79524E-05,-4.06042E-05,-2.27016E-05,-3.76745E-06,6.37237E-06,0.000504948,0.001080486,0.001761583,0.002588678,0.002732228,0.002912748,0.003112487,0.003326851,0.00297668
11,7.67387E-05,3.10933E-05,3.27199E-05,3.15515E-05,3.11495E-05,3.77708E-05,5.16576E-05,5.77471E-05,5.04993E-05,4.45275E-05,4.04081E-05,2.92737E-05,1.86176E-05,-4.72963E-08,-2.93835E-05,-4.07576E-05,-4.51956E-05,-3.8184E-05,-2.02749E-05,-1.30476E-06,9.30347E-06,0.000470031,0.000993118,0.001602601,0.002330966,0.003211429,0.00337991,0.003580303,0.003812986,0.004062966
12,7.97548E-05,3.42665E-05,3.60019E-05,3.49852E-05,3.48242E-05,4.18677E-05,5.62501E-05,6.25544E-05,5.60745E-05,5.03981E-05,4.59622E-05,3.51034E-05,2.47906E-05,5.269E-06,-2.45503E-05,-3.65841E-05,-4.17965E-05,-3.52556E-05,-1.77057E-05,1.27108E-06,1.19184E-05,0.000441414,0.000922939,0.001474366,0.002123427,0.002895137,0.00384189,0.004025627,0.004256294,0.004525066
13,8.29238E-05,3.74978E-05,3.93852E-05,3.84876E-05,3.84858E-05,4.57832E-05,6.06175E-05,6.74539E-05,6.12071E-05,5.63521E-05,5.22297E-05,4.10348E-05,3.10104E-05,1.18514E-05,-1.88856E-05,-3.14392E-05,-3.73579E-05,-3.16438E-05,-1.45953E-05,4.00012E-06,1.46568E-05,0.000478748,0.000867723,0.001373757,0.001959011,0.002643543,0.003471282,0.004477817,0.00468736,0.00495165
14,8.64054E-05,4.08878E-05,4.28335E-05,4.21003E-05,4.22203E-05,4.96778E-05,6.47852E-05,7.21073E-05,6.64359E-05,6.18333E-05,5.85838E-05,4.77217E-05,3.73366E-05,1.84785E-05,-1.18787E-05,-2.54128E-05,-3.18885E-05,-2.69278E-05,-1.07585E-05,7.30399E-06,1.75566E-05,0.000443795,0.000944618,0.001296165,0.001832043,0.002446814,0.003179252,0.004056169,0.005136385,0.005375184
15,8.03423E-05,4.46191E-05,4.64669E-05,4.58022E-05,4.60861E-05,5.36529E-05,6.89411E-05,7.65589E-05,7.14193E-05,6.74332E-05,6.44452E-05,5.45147E-05,4.44745E-05,2.52212E-05,-4.81926E-06,-1.79566E-05,-2.54787E-05,-2.11145E-05,-5.74715E-06,1.13823E-05,2.10703E-05,0.000416113,0.000876712,0.001418336,0.001736163,0.002297386,0.002953865,0.003727017,0.004666577,0.00582749
